applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,approved
8730,26,F,White,22000,509,0.372,62,0.0725423339255437,graduate,Law,19000.0,-0.4747272727272727,-1.345235279833797,0
8731,24,F,White,16000,774,0.242,199,0.1125151125506695,undergrad,Arts,51000.0,-0.13709090909090907,-1.4872722596989432,0
8732,26,F,White,37000,432,0.155,23,0.3748923690837981,graduate,Arts,14000.0,-0.8307272727272728,-5.32943570173285,0
8733,19,M,White,2000,666,0.088,62,0.0725423339255437,undergrad,Arts,13000.0,-0.20581818181818182,-1.0763261889247062,1
8734,35,M,White,44000,698,0.25,135,0.0452137813055003,undergrad,Arts,117000.0,-0.26145454545454544,-0.804019921120549,1
8735,26,M,Black,13000,538,0.258,142,0.3267463977010624,undergrad,Business,47000.0,-0.8452727272727273,-4.766229499685476,0
8736,25,F,Black,33000,850,0.198,177,0.128168250145393,undergrad,STEM,78000.0,0.6292727272727274,-0.9087462744719883,1
8737,19,M,White,2000,790,0.209,20,0.0,undergrad,Arts,13000.0,0.003090909090909047,0.003090909090909047,1
8738,27,F,White,32000,688,0.267,135,0.0452137813055003,undergrad,Business,18000.0,-0.10381818181818184,-0.6463835574841854,1
8739,30,F,Black,19000,501,0.239,223,0.0531202583489328,graduate,STEM,25000.0,-0.5558181818181818,-1.1932612820053754,1
8740,19,M,White,15000,807,0.267,135,0.0452137813055003,graduate,Business,36000.0,0.37690909090909086,-0.16565628475691274,1
8741,26,M,White,36000,850,0.056,25,0.0454556038190779,undergrad,Business,37000.0,0.9312727272727273,0.38580548144379245,1
8742,21,F,White,7000,830,0.098,212,0.0192123729913557,undergrad,Arts,14000.0,0.40054545454545454,0.16999697864918611,1
8743,19,M,White,4000,823,0.247,76,0.0206891202622854,undergrad,Arts,25000.0,0.05909090909090914,-0.18917853405651566,1
8744,19,M,White,1000,647,0.371,135,0.0452137813055003,undergrad,Arts,32000.0,-0.8469090909090908,-1.3894744665750944,0
8745,25,M,Black,35000,513,0.344,190,0.0622434625037192,undergrad,Arts,18000.0,-1.0761818181818184,-1.8231033682264486,0
8746,26,M,Black,29000,509,0.218,112,0.1324079841540636,undergrad,STEM,49000.0,-0.6747272727272726,-2.2636230825760357,0
8747,24,M,Asian,93000,850,0.343,25,0.0454556038190779,graduate,Business,44000.0,0.7492727272727273,0.2038054814437925,1
8748,21,F,White,2000,300,0.1,76,0.0206891202622854,undergrad,Arts,27000.0,-1.5607272727272727,-1.8089967158746976,0
8749,29,F,Asian,11000,620,0.27,211,0.0262039808823449,undergrad,Arts,13000.0,-0.6830909090909091,-0.9975386796790479,1
8750,20,F,White,2500,410,0.226,143,0.3225492305952699,undergrad,Business,20000.0,-1.2097272727272728,-5.0803180398705114,0
8751,31,F,Other,12000,598,0.201,161,0.0860070529714547,undergrad,Arts,53000.0,-0.719090909090909,-1.7511755447483652,0
8752,25,F,White,63000,309,0.373,97,0.1699801216915541,undergrad,STEM,57000.0,-1.5080000000000002,-3.5477614602986494,0
8753,19,F,White,3000,460,0.296,7,0.1314493819114874,undergrad,Arts,16000.0,-1.364909090909091,-2.9423016738469396,0
8754,19,F,White,3000,691,0.02,96,0.0598803195385864,undergrad,Arts,20000.0,0.027090909090909082,-0.6914729253721277,1
8755,24,F,Black,19000,819,0.284,62,0.0725423339255437,graduate,Business,29000.0,0.41054545454545455,-0.45996255256106977,1
8756,29,F,White,19000,850,0.263,211,0.0262039808823449,undergrad,Arts,62000.0,0.11527272727272725,-0.19917504331541153,1
8757,28,M,Other,22000,605,0.089,25,0.0454556038190779,undergrad,Business,23000.0,-0.10963636363636362,-0.6551036094652984,1
8758,32,M,White,29000,744,0.23,199,0.1125151125506695,undergrad,Arts,28000.0,-0.04418181818181821,-1.3943631687898521,0
8759,25,M,White,30000,675,0.229,25,0.0454556038190779,undergrad,STEM,26000.0,0.01290909090909087,-0.5325581549198439,1
8760,24,F,Black,26000,553,0.108,70,0.0653330647666887,graduate,Arts,21000.0,-0.3627272727272727,-1.146724049927537,1
8761,23,F,White,29000,584,0.259,62,0.0725423339255437,graduate,Arts,146000.0,-0.6339999999999999,-1.5045080071065242,0
8762,28,F,White,25000,850,0.206,76,0.0206891202622854,undergrad,Business,27000.0,0.5652727272727273,0.31700328412530243,1
8763,26,M,White,18000,738,0.228,110,0.1297935402004485,undergrad,Business,25000.0,0.072,-1.4855224824053819,0
8764,27,M,White,33000,808,0.507,62,0.0725423339255437,undergrad,Business,11000.0,-0.14145454545454542,-1.0119625525610698,1
8765,36,F,Other,35000,667,0.234,135,0.0452137813055003,undergrad,Arts,15000.0,-0.2961818181818182,-0.8387471938478218,1
8766,19,F,White,3500,300,0.247,73,0.0228348227025087,undergrad,Business,30000.0,-1.6457272727272727,-1.919745145157377,0
8767,32,F,Black,23000,501,0.408,96,0.0598803195385864,undergrad,Arts,16000.0,-1.319818181818182,-2.0383820162812185,0
8768,29,M,Other,17000,572,0.082,76,0.0206891202622854,undergrad,Business,31000.0,-0.24563636363636362,-0.4939058067837884,1
8769,23,M,White,7500,677,0.057,76,0.0206891202622854,undergrad,Arts,10000.0,-0.07081818181818184,-0.3190876249656066,1
8770,24,M,White,52000,665,0.335,135,0.0452137813055003,undergrad,STEM,11000.0,-0.10345454545454547,-0.6460199211205491,1
8771,19,M,White,18000,652,0.116,135,0.0452137813055003,graduate,STEM,26000.0,0.23327272727272724,-0.30929264839327636,1
8772,19,M,Black,7000,425,0.238,135,0.0452137813055003,undergrad,Business,43000.0,-1.2521818181818183,-1.7947471938478219,0
8773,23,F,Black,7000,352,0.36,25,0.0454556038190779,undergrad,Arts,28000.0,-1.8616363636363638,-2.4071036094652984,0
8774,19,F,Black,24000,512,0.088,211,0.0262039808823449,graduate,STEM,43000.0,-0.2838181818181818,-0.5982659524063205,1
8775,20,M,White,1500,516,0.135,135,0.0452137813055003,undergrad,Arts,32000.0,-0.8482727272727273,-1.390838102938731,0
8776,23,M,White,15000,630,0.2,239,0.0858379021309365,graduate,Business,83000.0,-0.2327272727272728,-1.262782098298511,0
8777,32,F,White,30000,695,0.071,135,0.0452137813055003,undergrad,Business,63000.0,0.20163636363636364,-0.34092901202964,1
8778,23,F,White,7500,745,0.025,122,0.0715110732622415,undergrad,Arts,33000.0,0.24045454545454545,-0.6176783336923526,1
8779,26,M,White,39000,626,0.187,62,0.0725423339255437,undergrad,Arts,7000.0,-0.32727272727272727,-1.1977807343792515,1
8780,34,M,White,13000,723,0.171,128,0.0627335567719358,graduate,STEM,126000.0,0.2514545454545454,-0.5013481358086842,1
8781,27,F,White,16000,568,0.299,232,0.0830288146298239,undergrad,Business,57000.0,-0.8001818181818182,-1.796527593739705,0
8782,29,M,White,36000,614,0.283,194,0.0493064737945422,undergrad,Business,40000.0,-0.380909090909091,-0.9725867764435974,1
8783,20,M,Black,2500,723,0.041,211,0.0262039808823449,undergrad,STEM,23000.0,0.39845454545454545,0.08400677486640667,1
8784,29,F,Black,37000,726,0.111,96,0.0598803195385864,graduate,Business,88000.0,0.4263636363636364,-0.29220019809940034,1
8785,24,F,Black,43000,721,0.175,23,0.3748923690837981,undergrad,STEM,12000.0,0.3661818181818182,-4.132526610823758,0
8786,27,F,White,18000,762,0.241,25,0.0454556038190779,undergrad,Arts,38000.0,-0.0667272727272727,-0.6121945185562075,1
8787,20,F,White,3500,355,0.17,62,0.0725423339255437,undergrad,STEM,61000.0,-1.291727272727273,-2.1622352798337974,0
8788,22,F,White,7000,484,0.142,76,0.0206891202622854,undergrad,STEM,13000.0,-0.6456363636363636,-0.8939058067837884,1
8789,25,F,White,14000,766,0.337,25,0.0454556038190779,undergrad,STEM,41000.0,-0.06818181818181818,-0.613649064010753,1
8790,20,M,White,4000,619,0.17,133,0.0638152484183391,undergrad,Arts,12000.0,-0.5287272727272727,-1.294510253747342,0
8791,22,M,White,5500,666,0.267,49,0.0624837147088386,undergrad,Arts,26000.0,-0.5428181818181819,-1.2926227583242451,0
8792,21,F,White,4000,545,0.162,25,0.0454556038190779,undergrad,STEM,52000.0,-0.5818181818181818,-1.1272854276471165,1
8793,29,F,White,24000,602,0.316,76,0.0206891202622854,undergrad,STEM,13000.0,-0.46254545454545454,-0.7108148976928793,1
8794,26,F,Black,16000,724,0.212,76,0.0206891202622854,undergrad,Arts,37000.0,-0.1589090909090909,-0.4071785340565157,1
8795,32,F,Black,40000,484,0.258,135,0.0452137813055003,undergrad,Arts,37000.0,-0.9796363636363635,-1.5222017393023672,0
8796,25,M,White,19000,645,0.084,73,0.0228348227025087,undergrad,STEM,36000.0,0.12781818181818183,-0.14619969061192262,1
8797,26,F,White,18000,737,0.118,124,0.3590904470954283,undergrad,Business,31000.0,0.2883636363636364,-4.020721728781503,0
8798,22,F,White,6500,850,0.245,163,0.3260876172560482,undergrad,Business,10000.0,0.3762727272727273,-3.536778679799851,0
8799,19,F,White,7500,633,0.17,62,0.0725423339255437,undergrad,Arts,28000.0,-0.4568181818181819,-1.3273261889247063,0
8800,22,M,White,4500,518,0.091,229,0.0845744546441171,undergrad,Arts,67000.0,-0.8349999999999999,-1.8498934557294051,0
8801,27,M,Other,25000,513,0.129,151,0.0588929457918646,undergrad,Arts,13000.0,-0.7061818181818181,-1.4128971676841933,0
8802,19,M,White,5500,850,0.176,202,0.0323575696194292,undergrad,STEM,16000.0,0.6082727272727273,0.21998189183957695,1
8803,30,M,White,29000,461,0.281,96,0.0598803195385864,graduate,STEM,12000.0,-0.7252727272727273,-1.443836561735764,0
8804,24,F,White,22000,622,0.083,135,0.0452137813055003,graduate,Arts,29000.0,-0.08581818181818185,-0.6283835574841854,1
8805,20,F,White,7000,724,0.227,124,0.3590904470954283,undergrad,STEM,43000.0,-0.0429090909090909,-4.35199445605423,0
8806,19,F,White,3500,370,0.191,62,0.0725423339255437,undergrad,Business,29000.0,-1.2791818181818182,-2.1496898252883425,0
8807,31,M,White,17000,670,0.161,76,0.0206891202622854,undergrad,Arts,84000.0,-0.3472727272727273,-0.5955421704201521,1
8808,21,F,White,30000,648,0.368,76,0.0206891202622854,graduate,STEM,39000.0,-0.21327272727272734,-0.4615421704201521,1
8809,31,F,Black,21000,784,0.253,25,0.0454556038190779,graduate,Law,33000.0,0.7572727272727272,0.2118054814437924,1
8810,23,F,White,2000,696,0.135,15,0.058549574873081,undergrad,Arts,26000.0,-0.19072727272727275,-0.8933221712042448,1
8811,24,M,Black,18000,689,0.183,76,0.0206891202622854,graduate,STEM,19000.0,0.23381818181818181,-0.014451261329242987,1
8812,22,M,White,17000,620,0.232,62,0.0725423339255437,graduate,STEM,23000.0,-0.12109090909090908,-0.9915989161974335,1
8813,22,F,White,15000,616,0.247,4,0.1402562181788438,graduate,Business,30000.0,-0.2776363636363637,-1.960710981782489,0
8814,19,M,White,1500,542,0.189,112,0.1324079841540636,undergrad,Business,9000.0,-0.6617272727272727,-2.250623082576036,0
8815,20,M,White,27000,758,0.241,25,0.0454556038190779,graduate,STEM,12000.0,0.42272727272727273,-0.12273997310166207,1
8816,24,M,White,11000,610,0.158,14,0.0716640292402546,undergrad,STEM,102000.0,-0.29545454545454547,-1.1554228963376005,1
8817,23,F,White,10000,459,0.399,76,0.0206891202622854,graduate,STEM,12000.0,-1.0825454545454547,-1.3308148976928795,0
8818,22,M,White,7000,503,0.162,135,0.0452137813055003,undergrad,STEM,22000.0,-0.6165454545454545,-1.159110830211458,1
8819,25,M,White,18000,752,0.218,73,0.0228348227025087,graduate,STEM,29000.0,0.39290909090909093,0.11889121847898648,1
8820,22,M,White,36000,850,0.175,135,0.0452137813055003,graduate,STEM,46000.0,0.8432727272727274,0.3007073516067238,1
8821,22,M,Other,3000,701,0.088,96,0.0598803195385864,undergrad,Arts,39000.0,-0.07254545454545454,-0.7911092890084913,1
8822,24,F,White,39000,460,0.28,135,0.0452137813055003,undergrad,STEM,56000.0,-0.9169090909090911,-1.4594744665750947,0
8823,34,M,White,31000,703,0.256,62,0.0725423339255437,undergrad,Arts,11000.0,-0.23327272727272727,-1.1037807343792516,1
8824,19,F,White,2500,670,0.231,135,0.0452137813055003,undergrad,Arts,73000.0,-0.5742727272727273,-1.1168381029387309,1
8825,19,M,Other,7500,527,0.189,23,0.3748923690837981,undergrad,Arts,41000.0,-0.9802727272727272,-5.478981156278303,0
8826,19,F,Asian,6000,541,0.126,66,0.0348740716996293,undergrad,Arts,9000.0,-0.7123636363636363,-1.130852496759188,1
8827,20,F,White,4000,615,0.119,128,0.0627335567719358,undergrad,Business,26000.0,-0.24127272727272722,-0.9940754085359568,1
8828,25,F,White,16000,459,0.109,62,0.0725423339255437,graduate,STEM,12000.0,-0.46654545454545454,-1.337053461651979,0
8829,19,M,White,3500,711,0.236,61,0.0824980369278871,undergrad,Arts,52000.0,-0.4291818181818182,-1.4191582613164635,0
8830,31,F,White,16000,764,0.284,62,0.0725423339255437,undergrad,STEM,53000.0,0.04254545454545461,-0.8279625525610697,1
8831,20,F,Black,1000,706,0.105,23,0.3748923690837981,undergrad,Arts,49000.0,-0.20036363636363635,-4.699072065369213,0
8832,23,M,Other,6500,702,0.105,96,0.0598803195385864,undergrad,Business,48000.0,0.018090909090909102,-0.7004729253721276,1
8833,27,M,White,22000,509,0.086,82,0.0521593227332506,undergrad,Arts,91000.0,-0.7527272727272726,-1.3786391455262796,0
8834,26,M,Black,28000,480,0.41,135,0.0452137813055003,undergrad,Business,38000.0,-1.170181818181818,-1.7127471938478216,0
8835,23,F,Asian,2000,385,0.208,76,0.0206891202622854,undergrad,Business,8000.0,-1.2676363636363635,-1.5159058067837883,0
8836,26,M,White,17000,828,0.295,73,0.0228348227025087,undergrad,Arts,25000.0,0.059272727272727255,-0.2147451451573772,1
8837,22,M,White,15000,630,0.03,37,0.0626858966647204,graduate,Business,76000.0,0.10727272727272727,-0.6449580327039174,1
8838,26,M,White,10000,693,0.137,195,0.0088945731217383,undergrad,Business,16000.0,0.04236363636363636,-0.06437124109722323,1
8839,23,F,White,42000,340,0.115,25,0.0454556038190779,graduate,STEM,83000.0,-0.8552727272727272,-1.400739973101662,0
8840,25,F,Other,11000,599,0.098,76,0.0206891202622854,undergrad,Business,17000.0,-0.21545454545454548,-0.4637239886019703,1
8841,25,F,White,17000,586,0.158,96,0.0598803195385864,undergrad,Business,20000.0,-0.3467272727272728,-1.0652911071903095,1
8842,20,M,White,19000,850,0.151,30,0.0320534171387883,graduate,Business,48000.0,0.6892727272727274,0.30463172160726776,1
8843,22,F,White,7500,657,0.112,25,0.0454556038190779,undergrad,Arts,88000.0,-0.3535454545454545,-0.8990127003743893,1
8844,30,M,White,28000,780,0.028,205,0.0159789019923045,undergrad,STEM,6000.0,0.7847272727272727,0.5929804488196188,1
8845,19,F,Black,5000,449,0.384,25,0.0454556038190779,undergrad,Arts,53000.0,-1.6689090909090911,-2.214376336738026,0
8846,24,M,Asian,12000,850,0.209,98,0.1410823134892537,undergrad,Arts,12000.0,0.28127272727272734,-1.4117150345983172,0
8847,24,M,White,16000,466,0.203,76,0.0206891202622854,undergrad,Business,29000.0,-0.8790909090909091,-1.127360352238334,1
8848,30,M,White,30000,850,0.127,76,0.0206891202622854,undergrad,Business,52000.0,0.6532727272727272,0.4050032841253024,1
8849,29,F,White,50000,576,0.05,25,0.0454556038190779,graduate,STEM,60000.0,0.18090909090909085,-0.36455815491984395,1
8850,19,M,White,36000,393,0.02,135,0.0452137813055003,graduate,Business,23000.0,-0.5085454545454546,-1.0511108302114582,1
8851,29,M,White,20000,540,0.195,217,0.0652733104074734,undergrad,Arts,56000.0,-0.87,-1.6532797248896807,0
8852,19,M,White,1500,650,0.133,72,0.098006312495863,undergrad,STEM,19000.0,-0.056999999999999995,-1.233075749950356,1
8853,22,M,White,4500,805,0.348,25,0.0454556038190779,undergrad,Arts,70000.0,-0.3053636363636364,-0.8508308821925712,1
8854,19,F,White,22000,809,0.28,76,0.0206891202622854,graduate,STEM,63000.0,0.4001818181818181,0.15191237503439328,1
8855,24,F,White,31000,671,0.247,209,0.0574631475055406,undergrad,Business,61000.0,-0.2316363636363636,-0.9211941337028509,1
8856,20,M,White,24000,760,0.189,72,0.098006312495863,graduate,Arts,51000.0,0.11600000000000005,-1.060075749950356,1
8857,20,F,White,2500,639,0.194,76,0.0206891202622854,undergrad,Arts,21000.0,-0.513,-0.7612694431474248,1
8858,19,M,White,14000,682,0.345,25,0.0454556038190779,graduate,Business,38000.0,-0.23963636363636362,-0.7851036094652984,1
8859,25,M,White,19000,645,0.169,54,0.1142352422929501,undergrad,STEM,30000.0,-0.04218181818181821,-1.4130047256972191,0
8860,36,M,Black,12000,448,0.226,150,0.3409611023539438,graduate,STEM,34000.0,-0.7645454545454544,-4.85607868279278,0
8861,19,M,White,7500,731,0.275,62,0.0725423339255437,undergrad,Arts,17000.0,-0.31045454545454554,-1.1809625525610699,1
8862,29,F,White,20000,731,0.292,76,0.0206891202622854,undergrad,STEM,91000.0,-0.06945454545454538,-0.31772398860197015,1
8863,27,F,White,21000,680,0.2,211,0.0262039808823449,undergrad,STEM,34000.0,0.03509090909090906,-0.2793568614972297,1
8864,26,F,Black,30000,616,0.261,96,0.0598803195385864,undergrad,Arts,31000.0,-0.5656363636363637,-1.2842001980994004,0
8865,32,F,White,14000,778,0.251,39,0.1763707921194738,undergrad,Arts,17000.0,-0.05254545454545455,-2.16899495997914,0
8866,20,F,White,18000,457,0.306,76,0.0206891202622854,graduate,STEM,61000.0,-0.9558181818181819,-1.2040876249656067,1
8867,22,M,White,4500,850,0.068,62,0.0725423339255437,undergrad,Business,41000.0,0.6182727272727273,-0.252235279833797,1
8868,21,M,White,7000,539,0.238,25,0.0454556038190779,undergrad,Arts,24000.0,-0.9376363636363635,-1.4831036094652983,0
8869,27,M,White,41000,665,0.273,30,0.0320534171387883,graduate,Business,120000.0,-0.09545454545454549,-0.4800955511200051,1
8870,28,F,White,19000,686,0.205,76,0.0206891202622854,undergrad,Arts,108000.0,-0.365090909090909,-0.6133603522383339,1
8871,21,F,White,12000,542,0.247,154,0.0379126509375481,graduate,Arts,75000.0,-0.8647272727272727,-1.3196790839778498,0
8872,24,M,White,17000,596,0.155,142,0.3267463977010624,graduate,STEM,30000.0,-0.054363636363636336,-3.975320408776385,0
8873,19,M,White,6000,850,0.136,65,0.1241910448658457,undergrad,Business,72000.0,0.4912727272727273,-0.9990198111174211,1
8874,19,M,Black,2500,614,0.124,120,0.0542016312380452,undergrad,Arts,20000.0,-0.46390909090909094,-1.1143286657656333,1
8875,36,F,Other,24000,683,0.139,63,0.0889152493310019,undergrad,Arts,24000.0,-0.11400000000000002,-1.1809829919720227,1
8876,22,M,Other,1500,391,0.102,112,0.1324079841540636,undergrad,Business,30000.0,-1.0368181818181819,-2.625713991666945,0
8877,22,F,White,24000,465,0.147,23,0.3748923690837981,graduate,Arts,52000.0,-0.8727272727272726,-5.37143570173285,0
8878,19,F,White,5500,496,0.222,104,0.0834136145138897,undergrad,Arts,36000.0,-1.071,-2.0719633741666765,0
8879,22,F,White,2500,600,0.249,228,0.083380662273798,undergrad,Arts,23000.0,-0.7648181818181818,-1.7653861291037578,0
8880,27,F,Asian,18000,670,0.052,135,0.0452137813055003,undergrad,STEM,23000.0,0.2767272727272727,-0.2658381029387309,1
8881,19,F,White,3500,739,0.358,25,0.0454556038190779,undergrad,STEM,30000.0,-0.17136363636363633,-0.7168308821925711,1
8882,21,F,Asian,5500,473,0.224,246,0.0089270124529904,undergrad,Business,43000.0,-1.0586363636363638,-1.1657605130722486,1
8883,31,F,Black,41000,540,0.214,182,0.0340373366333163,undergrad,STEM,59000.0,-0.48200000000000004,-0.8904480395997956,1
8884,28,F,White,36000,407,0.056,62,0.0725423339255437,undergrad,Business,55000.0,-0.7796363636363637,-1.650144370742888,0
8885,26,M,White,72000,803,0.476,25,0.0454556038190779,undergrad,Arts,25000.0,-0.06363636363636357,-0.6091036094652984,1
8886,30,F,White,19000,614,0.143,135,0.0452137813055003,undergrad,Business,39000.0,-0.2029090909090909,-0.7454744665750945,1
8887,25,M,White,15000,850,0.314,195,0.0088945731217383,undergrad,STEM,25000.0,0.3892727272727273,0.28253784981186775,1
8888,27,F,White,19000,850,0.082,135,0.0452137813055003,undergrad,Business,39000.0,0.7772727272727272,0.23470735160672362,1
8889,24,F,White,26000,778,0.215,25,0.0454556038190779,graduate,Arts,43000.0,0.14145454545454544,-0.40401270037438936,1
