applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,model1_recommendation,model2_recommendation,loan_granted,good_loan
39634,25,M,Other,18000,850,0.244,61,0.0825,undergrad,Arts,6000.0,0,1,1,1
39635,29,F,Other,17000,768,0.431,76,0.0207,graduate,STEM,28000.0,1,0,1,0
39636,24,F,Black,17000,741,0.226,135,0.0452,undergrad,Arts,62000.0,1,0,1,1
39637,33,M,White,35000,850,0.245,25,0.0455,undergrad,Arts,44000.0,1,1,1,1
39638,25,M,White,21000,778,0.163,135,0.0452,undergrad,Business,37000.0,1,1,1,1
39639,24,F,White,44000,850,0.225,202,0.0324,undergrad,Arts,74000.0,1,1,1,1
39640,29,F,Other,27000,724,0.193,135,0.0452,undergrad,STEM,25000.0,1,1,1,1
39641,21,M,White,21000,789,0.352,135,0.0452,graduate,Business,70000.0,0,0,1,1
39642,23,F,White,3500,610,0.177,76,0.0207,undergrad,Business,39000.0,1,1,1,1
39643,27,F,White,24000,639,0.304,73,0.0228,undergrad,Business,20000.0,1,0,1,0
39644,23,M,Other,6000,476,0.188,124,0.3591,undergrad,Business,9000.0,0,0,0,
39645,22,F,White,2500,791,0.247,126,0.1191,undergrad,Business,72000.0,0,0,1,1
39646,29,F,White,23000,798,0.111,62,0.0725,undergrad,Arts,82000.0,1,1,1,1
39647,29,M,Black,39000,608,0.31,229,0.0846,undergrad,Arts,68000.0,0,0,0,
39648,30,M,Other,43000,546,0.164,25,0.0455,undergrad,STEM,11000.0,1,1,0,
39649,28,M,White,18000,850,0.173,24,0.059,undergrad,Arts,30000.0,1,1,1,1
39650,19,F,White,1500,563,0.139,96,0.0599,undergrad,Business,19000.0,1,1,1,1
39651,19,F,White,5500,717,0.308,62,0.0725,undergrad,Arts,31000.0,0,0,0,
39652,28,M,Asian,38000,850,0.123,30,0.0321,undergrad,Arts,40000.0,1,1,1,1
39653,25,M,White,18000,596,0.206,73,0.0228,undergrad,Arts,34000.0,1,0,1,1
39654,35,M,White,33000,662,0.369,243,0.137,undergrad,Arts,20000.0,0,0,0,
39655,25,F,White,12000,441,0.236,221,0.154,undergrad,Business,74000.0,0,0,0,
39656,25,M,White,32000,850,0.151,135,0.0452,graduate,STEM,36000.0,1,1,1,1
39657,21,M,Other,16000,799,0.241,135,0.0452,graduate,Law,26000.0,1,1,1,1
39658,27,F,Asian,31000,773,0.148,25,0.0455,graduate,Business,65000.0,1,1,1,1
39659,19,M,White,2500,850,0.272,124,0.3591,undergrad,Arts,56000.0,0,0,1,1
39660,29,M,White,22000,353,0.039,135,0.0452,undergrad,Business,17000.0,1,1,0,
39661,19,F,White,6000,850,0.198,76,0.0207,undergrad,STEM,49000.0,1,1,1,1
39662,21,F,White,4000,767,0.242,135,0.0452,undergrad,STEM,13000.0,1,1,1,1
39663,19,F,Other,33000,691,0.172,215,0.1175,graduate,Law,101000.0,0,1,1,1
39664,19,M,White,12000,615,0.349,217,0.0653,graduate,STEM,11000.0,0,0,0,
39665,35,M,White,57000,444,0.199,124,0.3591,undergrad,Arts,17000.0,0,0,0,
39666,19,F,White,1000,689,0.401,25,0.0455,undergrad,Business,38000.0,0,0,0,
39667,23,M,White,4000,496,0.356,142,0.3267,undergrad,STEM,53000.0,0,0,0,
39668,19,F,Other,6500,570,0.145,142,0.3267,undergrad,STEM,54000.0,0,1,0,
39669,27,F,Asian,31000,757,0.308,135,0.0452,undergrad,Arts,20000.0,0,0,1,0
39670,32,M,White,45000,819,0.217,62,0.0725,undergrad,Arts,31000.0,1,1,1,1
39671,26,F,White,22000,706,0.379,76,0.0207,graduate,Business,70000.0,0,0,1,0
39672,28,F,White,11000,618,0.15,135,0.0452,undergrad,STEM,17000.0,1,1,1,1
39673,19,M,White,1000,613,0.108,120,0.0542,undergrad,Arts,39000.0,1,1,1,1
39674,20,M,Black,6000,628,0.306,38,0.0889,undergrad,Arts,49000.0,0,0,0,
39675,19,M,White,8000,799,0.09,25,0.0455,undergrad,Arts,125000.0,1,1,1,1
39676,19,F,Asian,1000,829,0.33,135,0.0452,undergrad,Arts,15000.0,0,0,1,0
39677,24,F,Black,23000,406,0.184,171,0.0801,undergrad,Arts,17000.0,0,0,0,
39678,27,M,White,18000,850,0.078,76,0.0207,undergrad,Business,74000.0,1,1,1,1
39679,26,M,White,43000,710,0.172,135,0.0452,undergrad,Arts,34000.0,1,1,1,1
39680,19,F,White,7000,839,0.07,73,0.0228,undergrad,Business,89000.0,1,1,1,1
39681,20,M,White,26000,794,0.158,37,0.0627,graduate,Arts,34000.0,1,1,1,1
39682,30,F,White,36000,683,0.205,205,0.016,undergrad,Arts,43000.0,1,0,1,1
39683,19,M,White,16000,850,0.354,76,0.0207,graduate,STEM,28000.0,1,1,1,1
39684,21,F,White,3000,509,0.403,37,0.0627,undergrad,Arts,44000.0,0,0,0,
39685,25,M,White,35000,744,0.118,154,0.0379,graduate,STEM,49000.0,1,1,1,1
39686,20,F,White,7500,850,0.19,76,0.0207,undergrad,Arts,46000.0,1,1,1,1
39687,19,M,White,13000,850,0.258,229,0.0846,graduate,STEM,41000.0,1,1,1,1
39688,24,F,White,30000,533,0.333,74,0.1617,undergrad,STEM,13000.0,0,0,0,
39689,25,F,White,20000,632,0.039,104,0.0834,undergrad,Arts,27000.0,1,1,1,1
39690,27,M,Other,26000,726,0.197,25,0.0455,undergrad,Business,9000.0,1,1,1,1
39691,32,F,White,16000,850,0.337,215,0.1175,undergrad,Arts,79000.0,0,0,1,0
39692,37,M,White,51000,699,0.167,218,0.3472,undergrad,Arts,49000.0,0,1,1,1
39693,19,M,White,6000,683,0.379,229,0.0846,undergrad,Arts,48000.0,0,0,0,
39694,30,F,Other,16000,804,0.357,135,0.0452,undergrad,STEM,20000.0,0,0,1,0
39695,24,F,White,20000,584,0.218,25,0.0455,undergrad,STEM,20000.0,1,1,0,
39696,29,M,White,10000,702,0.117,120,0.0542,undergrad,STEM,17000.0,1,1,1,1
39697,25,F,White,24000,503,0.205,35,0.1592,undergrad,STEM,13000.0,0,0,0,
39698,20,F,Other,6500,596,0.439,97,0.17,undergrad,STEM,5000.0,0,0,0,
39699,26,M,White,14000,850,0.316,229,0.0846,undergrad,Arts,45000.0,0,0,1,0
39700,25,F,Black,12000,523,0.24,62,0.0725,graduate,Business,57000.0,0,0,0,
39701,24,F,White,10000,621,0.09,25,0.0455,undergrad,Arts,23000.0,1,1,1,1
39702,23,F,White,1500,850,0.067,62,0.0725,undergrad,Business,25000.0,1,1,1,1
39703,27,F,Asian,19000,678,0.459,122,0.0715,undergrad,Arts,13000.0,0,0,0,
39704,19,F,White,3500,688,0.052,76,0.0207,undergrad,Arts,20000.0,1,1,1,1
39705,22,M,White,1500,850,0.21,135,0.0452,undergrad,STEM,54000.0,1,1,1,1
39706,32,F,Asian,20000,730,0.543,135,0.0452,graduate,Business,70000.0,0,0,0,
39707,27,F,White,46000,671,0.346,204,0.0564,undergrad,Arts,15000.0,0,0,0,
39708,22,F,White,3500,850,0.211,248,0.0114,undergrad,Arts,56000.0,1,1,1,1
39709,19,F,Other,27000,850,0.125,232,0.083,graduate,Law,47000.0,1,1,1,1
39710,30,F,Black,28000,707,0.195,96,0.0599,undergrad,Business,41000.0,1,1,1,1
39711,25,F,White,12000,622,0.299,76,0.0207,undergrad,Arts,18000.0,0,0,0,
39712,21,M,White,18000,815,0.2,154,0.0379,graduate,Arts,48000.0,1,1,1,1
39713,22,M,White,15000,850,0.088,25,0.0455,graduate,STEM,36000.0,1,1,1,1
39714,22,M,White,10000,617,0.339,135,0.0452,graduate,Law,42000.0,0,0,0,
39715,21,M,White,7000,640,0.257,121,0.026,undergrad,Arts,74000.0,0,0,0,
39716,23,F,White,4000,809,0.109,141,0.0012,undergrad,STEM,18000.0,1,1,1,1
39717,28,F,White,25000,669,0.296,135,0.0452,graduate,Law,54000.0,1,1,1,1
39718,19,M,Other,11000,637,0.16,177,0.1282,graduate,Business,82000.0,0,1,1,1
39719,22,F,White,5000,850,0.09,76,0.0207,undergrad,Business,13000.0,1,1,1,1
39720,19,M,White,3000,850,0.095,229,0.0846,undergrad,Arts,38000.0,1,1,1,1
39721,19,F,Black,2000,804,0.226,96,0.0599,undergrad,Arts,27000.0,1,0,1,1
39722,19,F,White,1000,843,0.233,215,0.1175,undergrad,Arts,27000.0,0,1,1,1
39723,28,M,White,13000,682,0.059,135,0.0452,undergrad,Business,48000.0,1,1,1,1
39724,26,F,Other,17000,433,0.259,25,0.0455,graduate,Law,103000.0,1,0,0,
39725,35,F,White,22000,846,0.268,135,0.0452,graduate,Business,52000.0,1,1,1,1
39726,19,F,Other,22000,592,0.429,25,0.0455,graduate,Arts,32000.0,0,0,0,
39727,19,M,White,2000,659,0.232,96,0.0599,undergrad,Business,19000.0,0,0,0,
39728,30,F,White,12000,795,0.17,116,0.3418,undergrad,Arts,44000.0,0,1,1,1
39729,22,F,White,15000,474,0.279,11,0.1175,graduate,Law,36000.0,0,0,0,
39730,19,M,Black,6500,529,0.155,135,0.0452,undergrad,Arts,14000.0,1,0,0,
39731,23,F,White,22000,786,0.204,206,0.0751,graduate,Arts,43000.0,1,1,1,1
39732,21,M,Black,17000,770,0.191,148,0.0975,graduate,Business,60000.0,1,1,1,1
39733,23,F,White,1500,845,0.47,181,0.0695,undergrad,Arts,25000.0,0,0,0,
39734,19,F,White,1500,726,0.351,25,0.0455,undergrad,Arts,20000.0,0,0,0,
39735,32,M,White,22000,826,0.216,96,0.0599,undergrad,Arts,33000.0,1,1,1,1
39736,25,M,Black,22000,850,0.294,35,0.1592,undergrad,Business,14000.0,0,1,1,1
39737,31,F,White,47000,665,0.194,142,0.3267,undergrad,Business,26000.0,0,1,0,
39738,20,F,Black,33000,765,0.179,135,0.0452,graduate,Business,57000.0,1,1,1,1
39739,29,F,Black,14000,750,0.376,25,0.0455,undergrad,Business,34000.0,0,0,0,
39740,19,M,White,1500,850,0.156,76,0.0207,undergrad,STEM,31000.0,1,1,1,1
39741,29,M,White,38000,850,0.173,76,0.0207,undergrad,STEM,17000.0,1,1,1,1
39742,37,F,White,22000,794,0.199,76,0.0207,undergrad,Arts,32000.0,1,1,1,1
39743,24,M,Other,11000,574,0.294,96,0.0599,undergrad,STEM,34000.0,0,0,0,
39744,28,M,White,35000,791,0.332,135,0.0452,undergrad,Arts,38000.0,0,0,1,0
39745,26,F,White,16000,741,0.351,62,0.0725,undergrad,Arts,24000.0,0,0,0,
39746,29,F,White,24000,388,0.154,96,0.0599,undergrad,STEM,43000.0,0,0,0,
39747,34,M,White,11000,735,0.089,25,0.0455,graduate,Business,22000.0,1,1,1,1
39748,21,M,Other,21000,760,0.37,229,0.0846,graduate,Law,84000.0,0,0,1,0
39749,23,M,Black,4500,694,0.286,38,0.0889,undergrad,Business,9000.0,0,0,0,
39750,34,F,White,15000,639,0.227,59,0.3318,undergrad,Arts,31000.0,0,0,0,
39751,27,M,White,31000,724,0.206,73,0.0228,undergrad,Arts,15000.0,1,1,1,1
39752,29,M,Other,17000,850,0.244,96,0.0599,undergrad,STEM,14000.0,1,1,1,1
39753,19,M,White,16000,755,0.077,23,0.3749,graduate,Law,51000.0,0,1,1,1
39754,29,M,White,32000,570,0.261,76,0.0207,graduate,STEM,34000.0,1,1,1,1
39755,19,F,Other,6500,751,0.156,135,0.0452,undergrad,STEM,11000.0,1,1,1,1
39756,23,F,Asian,5500,748,0.189,186,0.0625,undergrad,Arts,38000.0,1,1,1,1
39757,19,M,White,15000,814,0.128,229,0.0846,graduate,Business,62000.0,1,1,1,1
39758,24,F,White,19000,850,0.166,215,0.1175,graduate,Arts,11000.0,0,1,1,1
39759,19,M,White,7500,613,0.326,248,0.0114,undergrad,Business,15000.0,1,0,0,
39760,26,F,Asian,19000,850,0.227,79,0.1377,undergrad,Arts,22000.0,0,1,1,1
39761,19,M,Other,5500,517,0.124,135,0.0452,undergrad,Arts,38000.0,1,0,0,
39762,32,M,White,23000,540,0.073,112,0.1324,undergrad,Arts,28000.0,0,1,1,1
39763,23,F,White,6500,850,0.276,232,0.083,undergrad,Arts,8000.0,0,0,1,1
39764,19,F,White,5500,850,0.308,135,0.0452,undergrad,Business,42000.0,1,0,1,1
39765,26,M,Black,23000,555,0.275,137,0.031,graduate,Business,38000.0,1,0,0,
39766,20,M,Other,5500,445,0.055,76,0.0207,undergrad,Business,28000.0,1,1,1,1
39767,24,F,White,21000,756,0.223,76,0.0207,undergrad,Arts,31000.0,1,1,1,1
39768,33,M,Black,26000,552,0.253,135,0.0452,undergrad,Arts,35000.0,0,0,0,
39769,19,M,White,15000,696,0.125,151,0.0589,graduate,Arts,15000.0,1,1,1,1
39770,19,M,Asian,6500,732,0.247,14,0.0717,undergrad,Arts,21000.0,0,0,1,1
39771,25,M,Other,29000,404,0.371,135,0.0452,undergrad,STEM,64000.0,0,0,0,
39772,26,F,Other,16000,690,0.203,76,0.0207,undergrad,Arts,19000.0,1,0,1,1
39773,26,M,White,16000,351,0.31,62,0.0725,undergrad,Arts,41000.0,0,0,0,
39774,20,F,Other,1500,664,0.237,110,0.1298,undergrad,Arts,23000.0,0,0,0,
39775,30,F,Black,17000,602,0.212,223,0.0531,graduate,Arts,117000.0,0,0,0,
39776,31,F,Black,13000,477,0.033,62,0.0725,undergrad,STEM,41000.0,1,1,0,
39777,31,F,White,28000,781,0.367,62,0.0725,undergrad,Arts,23000.0,0,0,0,
39778,32,F,White,26000,850,0.308,96,0.0599,undergrad,Arts,13000.0,0,0,1,0
39779,19,M,White,5500,493,0.233,238,0.1193,undergrad,STEM,41000.0,0,0,0,
39780,21,F,White,6500,701,0.297,30,0.0321,undergrad,Arts,45000.0,0,0,1,0
39781,24,M,White,24000,672,0.068,96,0.0599,graduate,Arts,10000.0,1,1,1,1
39782,23,M,Asian,6000,587,0.419,130,0.0738,undergrad,Arts,29000.0,0,0,0,
39783,19,F,White,4000,824,0.173,142,0.3267,undergrad,Business,65000.0,0,1,1,1
39784,25,F,White,16000,741,0.111,54,0.1142,undergrad,Arts,35000.0,0,1,1,1
39785,33,F,White,14000,785,0.375,25,0.0455,undergrad,STEM,39000.0,0,0,0,
39786,19,M,White,4500,850,0.135,166,0.0192,undergrad,Business,59000.0,1,1,1,1
39787,23,M,White,6500,850,0.279,202,0.0324,undergrad,Arts,25000.0,1,0,1,1
39788,37,M,White,13000,598,0.165,135,0.0452,undergrad,Arts,79000.0,1,0,1,1
39789,21,F,White,7000,751,0.245,104,0.0834,undergrad,STEM,19000.0,0,1,1,1
39790,22,M,White,6500,703,0.118,62,0.0725,undergrad,Arts,17000.0,1,1,1,1
39791,19,M,White,4000,824,0.095,19,0.0683,undergrad,Arts,58000.0,1,1,1,1
39792,21,F,White,35000,850,0.398,18,0.037,graduate,STEM,79000.0,1,0,1,1
39793,27,M,Black,11000,715,0.151,25,0.0455,undergrad,Arts,21000.0,1,1,1,1
39794,25,F,Black,38000,740,0.29,76,0.0207,undergrad,STEM,74000.0,1,0,1,1
39795,26,F,White,22000,729,0.297,76,0.0207,undergrad,Arts,87000.0,1,0,1,0
39796,19,M,White,4000,718,0.146,62,0.0725,undergrad,Arts,58000.0,0,1,1,1
39797,26,M,Black,33000,743,0.245,62,0.0725,undergrad,Business,28000.0,1,1,1,1
39798,24,M,Black,19000,850,0.389,62,0.0725,undergrad,Business,38000.0,0,0,0,
39799,26,M,White,30000,557,0.21,135,0.0452,graduate,Business,89000.0,1,1,1,1
39800,19,F,White,10000,571,0.364,135,0.0452,graduate,STEM,32000.0,0,0,0,
39801,25,F,Black,13000,805,0.042,135,0.0452,undergrad,Business,32000.0,1,1,1,1
39802,22,M,Other,6000,817,0.264,135,0.0452,undergrad,Business,117000.0,1,0,1,1
39803,24,F,White,41000,824,0.057,61,0.0825,undergrad,Arts,16000.0,1,1,1,1
39804,28,F,Other,14000,428,0.219,73,0.0228,undergrad,Arts,84000.0,0,0,0,
39805,22,F,White,2000,486,0.336,25,0.0455,undergrad,Arts,25000.0,0,0,0,
39806,22,F,Other,7500,850,0.21,14,0.0717,undergrad,Arts,26000.0,1,1,1,1
39807,37,F,Black,32000,687,0.23,24,0.059,graduate,STEM,11000.0,1,1,1,1
39808,19,M,Other,4500,408,0.049,165,0.0719,undergrad,Business,10000.0,1,1,0,
39809,22,M,Other,7500,454,0.157,25,0.0455,undergrad,Arts,19000.0,0,0,0,
39810,35,M,Black,20000,495,0.23,229,0.0846,graduate,Business,71000.0,0,0,0,
39811,23,F,White,2000,567,0.376,62,0.0725,undergrad,STEM,58000.0,0,0,0,
39812,21,M,White,37000,551,0.168,62,0.0725,graduate,Arts,16000.0,1,1,1,1
39813,29,F,Black,31000,608,0.297,96,0.0599,graduate,Business,130000.0,0,0,0,
39814,30,M,White,13000,850,0.224,73,0.0228,graduate,STEM,23000.0,1,1,1,1
39815,28,M,White,41000,830,0.259,135,0.0452,undergrad,Business,25000.0,1,1,1,1
39816,23,F,White,7500,700,0.383,135,0.0452,undergrad,Arts,9000.0,0,0,0,
39817,20,M,White,1000,790,0.362,135,0.0452,undergrad,Arts,18000.0,0,0,1,0
39818,24,F,White,10000,850,0.253,151,0.0589,undergrad,Arts,32000.0,1,0,1,1
39819,25,F,White,33000,760,0.462,73,0.0228,undergrad,Arts,16000.0,0,0,0,
39820,28,F,Asian,56000,701,0.19,229,0.0846,undergrad,STEM,34000.0,1,1,1,1
39821,34,F,White,30000,850,0.245,25,0.0455,undergrad,Business,23000.0,1,1,1,1
39822,22,M,Black,2500,573,0.17,25,0.0455,undergrad,Arts,53000.0,0,0,0,
39823,24,F,White,31000,736,0.471,20,0.0,undergrad,Business,36000.0,0,0,0,
39824,19,M,Other,17000,850,0.139,25,0.0455,graduate,Business,37000.0,1,1,1,1
39825,24,M,White,10000,850,0.372,62,0.0725,undergrad,Arts,21000.0,0,0,1,0
39826,19,F,White,18000,405,0.246,135,0.0452,graduate,STEM,31000.0,0,0,0,
39827,23,F,Black,6500,620,0.233,73,0.0228,undergrad,Arts,21000.0,1,0,1,1
39828,21,F,White,64000,850,0.086,62,0.0725,graduate,Law,51000.0,1,1,1,1
39829,22,F,White,43000,643,0.28,143,0.3225,graduate,STEM,9000.0,0,1,0,
39830,25,M,Asian,16000,616,0.244,135,0.0452,undergrad,STEM,29000.0,1,0,0,
39831,22,F,White,5500,781,0.126,238,0.1193,undergrad,STEM,47000.0,0,1,1,1
39832,25,F,White,27000,812,0.337,177,0.1282,undergrad,STEM,25000.0,0,0,1,1
39833,22,F,White,3000,738,0.326,20,0.0,undergrad,Business,11000.0,1,0,1,1
39834,21,F,White,10000,778,0.098,76,0.0207,graduate,STEM,44000.0,1,1,1,1
39835,19,F,Black,5500,544,0.113,76,0.0207,undergrad,STEM,35000.0,1,1,1,1
39836,28,M,White,16000,743,0.223,135,0.0452,graduate,Business,48000.0,1,1,1,1
39837,19,M,White,1500,677,0.068,135,0.0452,undergrad,Arts,27000.0,1,1,1,1
39838,19,M,White,5500,716,0.078,120,0.0542,undergrad,Arts,18000.0,1,1,1,1
39839,26,F,White,43000,598,0.198,205,0.016,undergrad,Business,24000.0,1,1,1,1
39840,21,M,Asian,6000,709,0.437,135,0.0452,undergrad,Business,38000.0,0,0,0,
39841,27,M,White,20000,641,0.087,135,0.0452,undergrad,Arts,81000.0,1,1,1,1
39842,29,F,Other,33000,773,0.134,73,0.0228,undergrad,Arts,21000.0,1,1,1,1
39843,19,M,White,4000,565,0.078,212,0.0192,undergrad,Arts,11000.0,1,1,1,1
39844,28,M,White,10000,673,0.18,76,0.0207,graduate,Law,101000.0,1,1,1,1
39845,30,M,Black,21000,489,0.212,76,0.0207,undergrad,Arts,26000.0,1,0,0,
39846,22,M,Other,4000,608,0.317,76,0.0207,undergrad,Arts,14000.0,0,0,0,
39847,19,F,White,4000,823,0.149,38,0.0889,undergrad,Arts,38000.0,1,1,1,1
39848,24,F,White,18000,418,0.179,155,0.1053,undergrad,STEM,23000.0,0,0,0,
39849,27,M,White,25000,738,0.181,25,0.0455,graduate,Law,143000.0,1,1,1,1
39850,25,M,Black,13000,749,0.096,59,0.3318,undergrad,STEM,53000.0,0,1,1,1
39851,19,M,White,1500,660,0.241,96,0.0599,undergrad,Arts,32000.0,0,0,0,
39852,29,M,White,20000,759,0.081,135,0.0452,graduate,Law,58000.0,1,1,1,1
39853,23,M,White,17000,753,0.439,135,0.0452,graduate,Business,33000.0,0,0,0,
39854,22,M,White,23000,734,0.124,25,0.0455,graduate,Business,58000.0,1,1,1,1
39855,19,F,Other,2500,607,0.095,229,0.0846,undergrad,Arts,29000.0,0,1,1,1
39856,19,F,Other,1000,512,0.172,147,0.1174,undergrad,Business,35000.0,0,0,0,
39857,24,F,Other,39000,700,0.226,166,0.0192,undergrad,Business,34000.0,1,1,1,1
39858,27,M,Other,76000,712,0.229,242,0.0548,graduate,Business,84000.0,1,1,1,1
39859,22,M,Other,22000,657,0.145,205,0.016,graduate,Law,57000.0,1,1,1,1
39860,30,M,White,14000,850,0.157,5,0.1198,undergrad,Business,17000.0,0,1,1,1
39861,22,F,White,78000,688,0.347,212,0.0192,graduate,Law,33000.0,1,1,1,1
39862,28,F,Black,18000,604,0.178,196,0.1026,undergrad,Arts,74000.0,0,0,0,
39863,19,F,Black,5000,300,0.301,38,0.0889,undergrad,Arts,52000.0,0,0,0,
39864,19,F,White,5500,850,0.179,20,0.0,undergrad,Arts,10000.0,1,1,1,1
39865,28,M,Black,30000,564,0.349,135,0.0452,undergrad,Arts,20000.0,0,0,0,
39866,23,M,Black,15000,689,0.122,135,0.0452,graduate,STEM,12000.0,1,1,1,1
39867,21,F,White,8000,850,0.238,135,0.0452,undergrad,STEM,44000.0,1,1,1,1
39868,19,M,Asian,2000,831,0.063,76,0.0207,undergrad,Arts,7000.0,1,1,1,1
39869,21,F,Asian,6500,597,0.239,76,0.0207,undergrad,Business,38000.0,1,0,1,1
39870,19,M,White,6500,706,0.177,118,0.0732,undergrad,STEM,16000.0,1,1,1,1
39871,24,M,White,10000,483,0.13,135,0.0452,graduate,Law,36000.0,1,1,1,1
39872,21,F,White,8000,708,0.291,24,0.059,undergrad,Arts,9000.0,0,0,0,
39873,19,F,White,1000,850,0.129,96,0.0599,undergrad,Arts,74000.0,1,1,1,1
39874,26,M,White,13000,850,0.231,135,0.0452,undergrad,Business,28000.0,1,1,1,1
39875,19,F,White,20000,663,0.064,135,0.0452,graduate,Law,90000.0,1,1,1,1
39876,20,F,White,7000,820,0.211,23,0.3749,undergrad,Business,28000.0,0,1,1,1
39877,30,F,White,23000,651,0.233,76,0.0207,graduate,Law,77000.0,1,1,1,1
39878,19,F,White,6500,705,0.133,38,0.0889,undergrad,Arts,45000.0,0,1,1,1
39879,19,M,Asian,2500,850,0.125,177,0.1282,undergrad,Arts,48000.0,0,1,1,1
39880,24,F,White,19000,765,0.494,215,0.1175,undergrad,STEM,62000.0,0,0,0,
39881,24,M,White,26000,850,0.166,135,0.0452,undergrad,Business,25000.0,1,1,1,1
39882,29,F,White,36000,474,0.119,25,0.0455,undergrad,Arts,25000.0,1,1,0,
39883,23,F,White,5500,850,0.22,65,0.1242,undergrad,STEM,19000.0,0,1,1,1
39884,29,F,White,35000,646,0.274,135,0.0452,undergrad,STEM,15000.0,1,0,0,
39885,23,F,Asian,13000,794,0.053,85,0.0294,graduate,Law,34000.0,1,1,1,1
39886,27,M,White,10000,850,0.122,76,0.0207,graduate,Law,59000.0,1,1,1,1
39887,32,M,White,27000,599,0.094,62,0.0725,undergrad,Arts,41000.0,1,1,1,1
39888,19,F,Asian,45000,850,0.209,76,0.0207,graduate,Law,90000.0,1,1,1,1
39889,21,F,White,30000,702,0.17,135,0.0452,graduate,Law,54000.0,1,1,1,1
39890,22,M,White,1000,325,0.098,76,0.0207,undergrad,Arts,19000.0,1,0,0,
39891,28,F,White,27000,739,0.084,215,0.1175,undergrad,Arts,19000.0,0,1,1,1
39892,27,M,White,32000,560,0.035,229,0.0846,undergrad,Arts,27000.0,1,1,1,1
39893,23,M,White,4500,700,0.078,25,0.0455,undergrad,Arts,19000.0,1,1,1,1
39894,20,M,Other,2500,819,0.346,135,0.0452,undergrad,Business,40000.0,0,0,1,0
39895,19,F,White,6000,659,0.059,76,0.0207,undergrad,Business,16000.0,1,1,1,1
39896,28,M,White,21000,766,0.197,76,0.0207,undergrad,Arts,24000.0,1,1,1,1
39897,24,F,White,27000,850,0.058,135,0.0452,undergrad,STEM,41000.0,1,1,1,1
39898,20,M,White,5500,569,0.377,135,0.0452,undergrad,Arts,24000.0,0,0,0,
39899,25,F,White,58000,430,0.45,239,0.0858,undergrad,Business,16000.0,0,0,0,
39900,27,F,White,11000,538,0.296,25,0.0455,undergrad,STEM,59000.0,0,0,0,
39901,24,F,White,19000,641,0.335,73,0.0228,undergrad,STEM,19000.0,1,0,0,
39902,27,F,Other,50000,582,0.336,135,0.0452,undergrad,Arts,39000.0,0,0,0,
39903,26,F,White,29000,747,0.347,135,0.0452,undergrad,STEM,7000.0,1,0,0,
39904,23,F,White,21000,716,0.356,211,0.0262,graduate,Law,22000.0,1,0,1,1
39905,27,M,White,12000,850,0.224,135,0.0452,undergrad,STEM,41000.0,1,1,1,1
39906,19,M,Asian,40000,850,0.255,135,0.0452,graduate,Arts,30000.0,1,1,1,1
39907,27,M,White,28000,558,0.283,135,0.0452,undergrad,Business,47000.0,0,0,0,
39908,19,M,Black,3000,738,0.105,96,0.0599,undergrad,Arts,9000.0,1,1,1,1
39909,22,M,White,31000,693,0.238,215,0.1175,graduate,Law,47000.0,0,1,1,1
39910,19,F,White,34000,850,0.202,62,0.0725,graduate,Law,36000.0,1,1,1,1
39911,25,M,White,18000,850,0.089,62,0.0725,undergrad,STEM,13000.0,1,1,1,1
39912,23,M,Other,6000,850,0.091,122,0.0715,undergrad,Business,86000.0,1,1,1,1
39913,39,M,White,34000,821,0.334,212,0.0192,undergrad,STEM,21000.0,1,1,1,1
39914,19,M,Other,1500,837,0.248,124,0.3591,undergrad,STEM,45000.0,0,1,1,1
39915,19,M,White,16000,545,0.123,229,0.0846,graduate,Law,21000.0,1,1,1,1
39916,31,M,White,24000,835,0.095,58,0.062,undergrad,Business,64000.0,1,1,1,1
39917,21,F,White,12000,744,0.158,120,0.0542,graduate,Business,117000.0,1,1,1,1
39918,19,M,Asian,7500,610,0.128,122,0.0715,undergrad,STEM,30000.0,1,1,1,1
39919,19,M,White,7500,850,0.506,135,0.0452,undergrad,STEM,17000.0,0,0,0,
39920,19,F,White,16000,543,0.401,246,0.0089,graduate,STEM,28000.0,0,0,0,
39921,19,M,White,2500,789,0.235,229,0.0846,undergrad,STEM,54000.0,0,1,1,1
39922,28,M,Other,29000,850,0.205,1,0.0634,undergrad,Arts,37000.0,1,1,1,1
39923,19,M,White,5500,589,0.122,135,0.0452,undergrad,STEM,27000.0,1,1,1,1
39924,33,F,White,42000,580,0.104,58,0.062,undergrad,Arts,38000.0,1,1,1,1
39925,26,M,Other,23000,850,0.349,62,0.0725,undergrad,STEM,41000.0,0,0,1,1
39926,19,F,White,17000,690,0.149,62,0.0725,graduate,Arts,68000.0,1,1,1,1
39927,19,F,White,3000,850,0.16,30,0.0321,undergrad,Arts,38000.0,1,1,1,1
39928,19,F,Asian,2500,850,0.171,76,0.0207,undergrad,Business,30000.0,1,1,1,1
39929,19,M,Black,4500,401,0.142,229,0.0846,undergrad,Arts,36000.0,0,0,0,
39930,23,M,Asian,5500,782,0.095,135,0.0452,undergrad,STEM,34000.0,1,1,1,1
39931,26,F,White,10000,785,0.206,229,0.0846,undergrad,Arts,48000.0,0,0,1,1
39932,25,F,Asian,10000,714,0.051,135,0.0452,graduate,Law,28000.0,1,1,1,1
