applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,model1_recommendation,model2_recommendation
26058,19,F,Asian,14000,519,0.098,30,0.0320534171387883,graduate,STEM,18000.0,-0.2383636363636364,-0.623004642029096,1,0,1,1
26059,23,M,White,48000,511,0.311,135,0.0452137813055003,graduate,Business,75000.0,-0.6894545454545454,-1.232019921120549,0,0,0,0
26060,21,M,White,4500,490,0.103,76,0.0206891202622854,undergrad,Business,26000.0,-0.6608181818181817,-0.9090876249656066,1,0,1,0
26061,23,M,White,4500,542,0.266,25,0.0454556038190779,undergrad,Business,41000.0,-0.8977272727272727,-1.4431945185562074,0,0,0,0
26062,19,F,White,2500,705,0.13,38,0.0889068621286131,undergrad,STEM,78000.0,0.05499999999999999,-1.0118823455433572,1,0,1,1
26063,19,F,White,18000,464,0.318,135,0.0452137813055003,graduate,Business,45000.0,-1.0543636363636364,-1.59692901202964,0,0,0,0
26064,21,M,Black,3500,347,0.381,14,0.0716640292402546,undergrad,Arts,44000.0,-2.042818181818182,-2.9027865327012368,0,0,0,0
26065,22,M,White,7500,773,0.274,229,0.0845744546441171,undergrad,Business,38000.0,0.04427272727272723,-0.9706207284566779,1,0,1,1
26066,30,M,White,18000,300,0.389,59,0.3317741726742946,undergrad,Business,9000.0,-1.8427272727272728,-5.824017344818808,0,0,0,0
26067,23,F,Other,14000,671,0.1,97,0.1699801216915541,graduate,STEM,49000.0,0.21036363636363636,-1.829397823935013,1,0,0,1
26068,35,F,White,19000,607,0.302,76,0.0206891202622854,undergrad,STEM,18000.0,-0.44636363636363635,-0.6946330795110611,1,0,1,1
26069,26,F,Other,26000,730,0.141,229,0.0845744546441171,undergrad,Business,25000.0,0.2649090909090909,-0.7499843648203142,1,0,1,1
26070,19,M,White,40000,850,0.118,195,0.0088945731217383,graduate,STEM,14000.0,1.0812727272727274,0.9745378498118678,1,0,1,1
26071,28,M,Asian,10000,443,0.277,205,0.0159789019923045,undergrad,Business,17000.0,-1.1467272727272726,-1.3384740966349267,0,0,0,0
26072,24,M,Other,15000,344,0.213,62,0.0725423339255437,graduate,STEM,60000.0,-1.1987272727272729,-2.069235279833797,0,0,0,0
26073,20,F,White,3500,850,0.103,62,0.0725423339255437,undergrad,STEM,43000.0,0.6422727272727273,-0.228235279833797,1,0,1,1
26074,20,M,White,6000,519,0.055,135,0.0452137813055003,undergrad,STEM,52000.0,-0.45036363636363635,-0.9929290120296399,0,0,1,0
26075,25,F,White,27000,565,0.256,23,0.3748923690837981,undergrad,Business,39000.0,-0.5590909090909091,-5.057799338096485,0,0,0,0
26076,21,M,White,6500,481,0.243,180,0.0493771096394167,undergrad,Arts,36000.0,-1.1615454545454547,-1.754070770218455,0,0,0,0
26077,19,F,Other,17000,338,0.134,135,0.0452137813055003,graduate,Arts,38000.0,-1.2505454545454546,-1.7931108302114582,0,0,0,0
26078,20,M,White,6000,622,0.139,38,0.0889068621286131,undergrad,Arts,27000.0,-0.4438181818181818,-1.5107005273615388,0,0,0,1
26079,33,M,White,18000,623,0.104,135,0.0452137813055003,undergrad,Arts,27000.0,-0.2981818181818182,-0.8407471938478218,0,0,1,1
26080,21,M,White,4000,850,0.172,96,0.0598803195385864,undergrad,Arts,33000.0,0.30727272727272736,-0.41129110719030937,1,0,1,1
26081,19,F,Black,2500,670,0.177,135,0.0452137813055003,undergrad,STEM,20000.0,-0.0662727272727272,-0.6088381029387309,1,0,1,1
26082,19,F,White,2000,825,0.067,229,0.0845744546441171,undergrad,STEM,71000.0,0.6143636363636364,-0.4005298193657687,1,0,1,1
26083,19,F,White,3500,651,0.384,135,0.0452137813055003,undergrad,Arts,43000.0,-0.9433636363636363,-1.48592901202964,0,0,0,0
26084,26,M,White,26000,628,0.172,25,0.0454556038190779,undergrad,Arts,29000.0,-0.368,-0.9134672458289348,0,0,1,1
26085,23,F,White,4500,850,0.178,135,0.0452137813055003,undergrad,Arts,20000.0,0.29827272727272736,-0.24429264839327625,1,0,1,1
26086,31,F,Black,20000,479,0.121,54,0.1142352422929501,undergrad,Business,28000.0,-0.6438181818181818,-2.014641089333583,0,0,0,0
26087,19,M,Black,2500,710,0.327,154,0.0379126509375481,undergrad,Business,8000.0,-0.3208181818181819,-0.7757699930687592,0,0,1,1
26088,19,M,White,6500,696,0.178,25,0.0454556038190779,undergrad,Business,38000.0,-0.0497272727272727,-0.5951945185562075,1,0,1,1
26089,19,M,White,38000,510,0.17,135,0.0452137813055003,graduate,Arts,40000.0,-0.5710909090909091,-1.1136562847569127,0,0,1,0
26090,29,F,White,14000,812,0.415,25,0.0454556038190779,undergrad,STEM,19000.0,0.04309090909090918,-0.5023763367380256,1,0,1,1
26091,29,M,Other,12000,644,0.189,135,0.0452137813055003,graduate,Business,50000.0,-0.17781818181818185,-0.7203835574841855,1,0,1,1
26092,19,F,White,6500,718,0.123,96,0.0598803195385864,undergrad,STEM,27000.0,0.2402727272727273,-0.47829110719030943,1,0,1,1
26093,31,F,Black,34000,471,0.118,155,0.1053200874323668,undergrad,STEM,41000.0,-0.5829090909090908,-1.8467501400974924,0,0,0,0
26094,21,M,White,5500,727,0.248,30,0.0320534171387883,undergrad,Arts,14000.0,-0.283,-0.6676410056654596,1,0,1,1
26095,20,M,Other,7000,561,0.182,120,0.0542016312380452,undergrad,STEM,44000.0,-0.5456363636363635,-1.196055938492906,0,0,1,0
26096,20,F,White,4500,703,0.261,76,0.0206891202622854,undergrad,Arts,35000.0,-0.4022727272727272,-0.650542170420152,1,0,1,1
26097,19,M,White,3000,720,0.292,242,0.0548124266172623,undergrad,Arts,12000.0,-0.4114545454545454,-1.0692036648616932,1,0,1,1
26098,21,F,White,20000,557,0.217,15,0.058549574873081,graduate,Law,33000.0,-0.20218181818181818,-0.9047767166587903,1,0,1,1
26099,31,F,White,35000,575,0.264,38,0.0889068621286131,graduate,Business,130000.0,-0.44072727272727275,-1.5076096182706298,1,1,0,1
26100,25,F,White,22000,738,0.079,73,0.0228348227025087,undergrad,STEM,12000.0,0.49400000000000005,0.2199821275698956,1,0,1,1
26101,23,F,White,7000,520,0.221,154,0.0379126509375481,undergrad,Business,77000.0,-0.8727272727272727,-1.3276790839778498,0,0,0,0
26102,23,F,White,22000,599,0.269,76,0.0206891202622854,graduate,STEM,39000.0,-0.24145454545454542,-0.4897239886019702,1,0,1,1
26103,25,M,White,16000,695,0.135,23,0.3748923690837981,undergrad,Arts,25000.0,-0.11036363636363639,-4.6090720653692125,1,0,0,1
26104,24,M,White,18000,669,0.228,25,0.0454556038190779,undergrad,Business,36000.0,-0.17890909090909093,-0.7243763367380257,1,0,1,1
26105,27,M,White,11000,568,0.349,62,0.0725423339255437,undergrad,STEM,165000.0,-0.8301818181818181,-1.7006898252883424,0,0,0,0
26106,19,M,White,4500,698,0.243,25,0.0454556038190779,undergrad,Business,33000.0,-0.1844545454545454,-0.7299217912834802,1,0,1,1
26107,27,F,Asian,24000,819,0.158,76,0.0206891202622854,graduate,STEM,27000.0,0.7925454545454544,0.5442760113980296,1,0,1,1
26108,24,M,White,23000,624,0.195,135,0.0452137813055003,undergrad,Arts,23000.0,-0.4465454545454546,-0.9891108302114582,0,0,1,1
26109,20,F,White,1500,795,0.329,244,0.0401675232474372,undergrad,Arts,26000.0,-0.2217272727272728,-0.7037375516965192,1,0,1,1
26110,21,M,Asian,2500,637,0.207,73,0.0228348227025087,undergrad,Business,34000.0,-0.3462727272727273,-0.6202905997028317,1,0,1,1
26111,23,F,White,3500,695,0.255,135,0.0452137813055003,undergrad,Business,79000.0,-0.3253636363636364,-0.86792901202964,1,0,1,1
26112,24,M,Black,27000,627,0.165,133,0.0638152484183391,undergrad,STEM,57000.0,-0.15163636363636362,-0.9174193446564329,0,0,1,1
26113,25,M,White,36000,850,0.19,212,0.0192123729913557,graduate,STEM,16000.0,0.9132727272727272,0.6827242513764589,1,0,1,1
26114,23,F,Other,5500,451,0.363,120,0.0542016312380452,undergrad,Arts,12000.0,-1.5166363636363638,-2.167055938492906,0,0,0,0
26115,24,F,White,41000,692,0.138,25,0.0454556038190779,undergrad,STEM,28000.0,0.32272727272727275,-0.22273997310166205,1,0,1,1
26116,27,F,White,16000,511,0.074,25,0.0454556038190779,graduate,Arts,34000.0,-0.5074545454545455,-1.0529217912834803,0,0,1,0
26117,22,F,Other,8000,703,0.154,96,0.0598803195385864,undergrad,Arts,38000.0,-0.1672727272727273,-0.885836561735764,1,0,1,1
26118,27,M,Other,11000,483,0.17,126,0.1190718437328535,graduate,Arts,18000.0,-0.8312727272727272,-2.260134852066969,0,0,0,0
26119,19,M,White,7500,828,0.266,76,0.0206891202622854,undergrad,Business,23000.0,0.2602727272727272,0.01200328412530241,1,0,1,1
26120,26,M,White,20000,710,0.337,244,0.0401675232474372,undergrad,STEM,16000.0,-0.1358181818181819,-0.6178284607874283,1,1,1,1
26121,22,M,Asian,6000,850,0.133,233,0.065642576798278,undergrad,STEM,41000.0,0.5972727272727274,-0.19043819430660847,1,0,1,1
26122,27,M,White,28000,300,0.022,59,0.3317741726742946,undergrad,Arts,20000.0,-1.248727272727273,-5.230017344818808,0,0,0,0
26123,26,F,White,38000,773,0.111,104,0.0834136145138897,undergrad,Arts,35000.0,0.3532727272727273,-0.6476906468939491,1,0,1,1
26124,35,F,White,31000,780,0.173,62,0.0725423339255437,graduate,Law,42000.0,0.8627272727272728,-0.0077807343792515304,1,0,1,1
26125,29,M,Other,18000,850,0.142,38,0.0889068621286131,graduate,Business,38000.0,0.8012727272727274,-0.2656096182706298,1,0,1,1
26126,19,F,White,7000,802,0.152,37,0.0626858966647204,undergrad,Arts,38000.0,0.19072727272727272,-0.5615034872493719,1,0,1,1
26127,19,M,White,3500,688,0.333,24,0.0590146588194726,undergrad,Arts,20000.0,-0.6068181818181818,-1.3149940876518529,0,0,0,0
26128,20,F,White,1500,624,0.109,62,0.0725423339255437,undergrad,Arts,41000.0,-0.5035454545454545,-1.3740534616519788,1,0,0,0
26129,19,F,Black,7000,447,0.269,68,0.0875786003731616,undergrad,STEM,16000.0,-1.034181818181818,-2.0851250226597573,0,0,0,0
26130,19,F,White,27000,460,0.24,135,0.0452137813055003,graduate,STEM,30000.0,-0.6589090909090909,-1.2014744665750945,1,1,1,0
26131,26,M,Other,31000,374,0.023,229,0.0845744546441171,graduate,Arts,64000.0,-0.9136363636363637,-1.9285298193657687,0,0,0,0
26132,19,M,Other,28000,803,0.221,62,0.0725423339255437,graduate,Arts,45000.0,0.2323636363636364,-0.6381443707428879,1,0,1,1
26133,28,F,White,10000,850,0.17,206,0.0750822455019085,undergrad,Arts,59000.0,0.24727272727272728,-0.6537142187501748,1,0,1,1
26134,29,M,Other,50000,679,0.258,215,0.117501396154848,undergrad,Business,53000.0,-0.11054545454545456,-1.5205622084036305,1,0,0,1
26135,24,F,White,20000,690,0.356,104,0.0834136145138897,undergrad,Arts,28000.0,-0.5465454545454544,-1.5475088287121308,0,0,0,0
26136,32,M,White,16000,594,0.255,122,0.0715110732622415,graduate,Law,35000.0,0.03236363636363637,-0.8257692427832617,1,0,1,1
26137,26,F,Other,15000,519,0.077,135,0.0452137813055003,graduate,Arts,65000.0,-0.5903636363636363,-1.1329290120296398,0,0,1,0
26138,30,M,White,49000,731,0.292,38,0.0889068621286131,graduate,Business,62000.0,0.15454545454545457,-0.9123368909979026,1,0,1,1
26139,30,M,White,39000,300,0.16,76,0.0206891202622854,undergrad,Arts,54000.0,-1.558727272727273,-1.8069967158746978,0,0,0,0
26140,19,F,White,1000,649,0.134,135,0.0452137813055003,undergrad,Business,26000.0,-0.16563636363636366,-0.7082017393023673,1,0,1,1
26141,25,F,White,24000,850,0.221,135,0.0452137813055003,undergrad,Arts,35000.0,0.3292727272727273,-0.21329264839327633,1,0,1,1
26142,26,F,Black,26000,621,0.131,135,0.0452137813055003,undergrad,STEM,68000.0,-0.11145454545454547,-0.6540199211205491,1,0,1,1
26143,28,M,White,57000,412,0.048,179,0.078708812876204,undergrad,STEM,17000.0,-0.41945454545454547,-1.3639602999689935,0,0,0,1
26144,30,M,White,39000,671,0.124,229,0.0845744546441171,undergrad,STEM,106000.0,0.16236363636363638,-0.8525298193657688,1,0,1,1
26145,31,M,Black,24000,572,0.197,62,0.0725423339255437,undergrad,Business,64000.0,-0.5336363636363636,-1.404144370742888,0,0,0,0
26146,23,M,White,42000,669,0.129,154,0.0379126509375481,graduate,Arts,15000.0,0.11309090909090908,-0.34186090215966813,1,0,1,1
26147,29,M,White,37000,648,0.067,25,0.0454556038190779,undergrad,STEM,14000.0,0.2807272727272727,-0.2647399731016621,1,0,1,1
26148,19,M,Black,24000,409,0.21,135,0.0452137813055003,graduate,Arts,28000.0,-1.1023636363636364,-1.64492901202964,0,0,0,0
26149,24,F,White,16000,850,0.185,128,0.0627335567719358,undergrad,Arts,45000.0,0.2532727272727273,-0.49952995399050226,1,0,1,1
26150,22,M,White,6500,744,0.134,62,0.0725423339255437,undergrad,Arts,66000.0,-0.08718181818181822,-0.9576898252883426,1,0,1,1
26151,21,F,White,4500,416,0.166,25,0.0454556038190779,undergrad,Business,12000.0,-1.055909090909091,-1.6013763367380256,0,0,0,0
26152,19,F,White,35000,466,0.088,200,0.0227033755975664,graduate,Law,58000.0,-0.2850909090909091,-0.557531416261706,0,0,1,1
26153,29,M,White,12000,317,0.235,156,0.0796882825548975,undergrad,STEM,21000.0,-1.4089090909090909,-2.365168481567861,0,0,0,0
26154,20,F,White,6000,642,0.353,25,0.0454556038190779,undergrad,Arts,16000.0,-0.799090909090909,-1.3445581549198438,0,0,0,0
26155,33,M,Other,20000,735,0.082,140,0.1071116814332818,undergrad,Business,13000.0,0.36509090909090913,-0.9202492681084724,1,0,1,1
26156,31,F,White,23000,698,0.071,23,0.3748923690837981,graduate,Business,88000.0,0.3205454545454546,-4.178162974460122,1,0,0,1
26157,19,M,White,1000,740,0.072,25,0.0454556038190779,undergrad,STEM,22000.0,0.3892727272727273,-0.15619451855620747,1,0,1,1
26158,21,F,Black,3000,494,0.071,76,0.0206891202622854,undergrad,Business,17000.0,-0.5912727272727273,-0.8395421704201521,0,0,1,0
26159,29,M,White,31000,515,0.411,135,0.0452137813055003,undergrad,Business,25000.0,-1.0269090909090908,-1.5694744665750944,0,0,0,0
26160,28,F,White,24000,730,0.301,25,0.0454556038190779,undergrad,STEM,20000.0,0.03290909090909094,-0.5125581549198439,1,0,1,1
26161,19,M,Asian,5500,415,0.142,76,0.0206891202622854,undergrad,Business,81000.0,-1.1055454545454546,-1.3538148976928794,0,0,0,0
26162,27,M,White,23000,609,0.167,97,0.1699801216915541,undergrad,STEM,58000.0,-0.24509090909090908,-2.2848523693895584,0,0,0,1
26163,25,F,White,10000,674,0.172,44,0.0905072834983424,graduate,Arts,10000.0,-0.1467272727272727,-1.2328146747073814,1,0,0,1
26164,24,F,Black,24000,509,0.366,67,0.1492145159619431,graduate,Law,23000.0,-0.6507272727272728,-2.44130146427059,1,1,0,0
26165,19,M,White,3500,820,0.136,25,0.0454556038190779,undergrad,Business,27000.0,0.46718181818181814,-0.07828542764711666,1,0,1,1
26166,27,M,Black,19000,482,0.152,23,0.3748923690837981,undergrad,Arts,34000.0,-0.9009090909090909,-5.399617519914667,0,0,0,0
26167,33,M,Asian,26000,815,0.278,53,0.0898336474343075,graduate,Business,56000.0,0.3499999999999999,-0.7280037692116901,1,0,1,1
26168,28,F,White,28000,592,0.117,25,0.0454556038190779,undergrad,STEM,13000.0,-0.07690909090909087,-0.6223763367380257,1,0,1,1
26169,26,F,White,15000,631,0.194,212,0.0192123729913557,undergrad,Arts,21000.0,-0.4670909090909091,-0.6976393849871776,1,0,1,0
26170,19,M,White,30000,615,0.152,60,0.0352755448242593,graduate,Law,52000.0,0.09872727272727272,-0.3245792651638389,1,0,1,1
26171,26,F,White,14000,602,0.073,96,0.0598803195385864,graduate,Business,76000.0,-0.08654545454545456,-0.8051092890084913,1,0,1,1
26172,32,F,Asian,34000,651,0.265,211,0.0262039808823449,undergrad,Arts,20000.0,-0.4223636363636364,-0.7368114069517752,1,1,1,1
26173,19,F,Asian,22000,703,0.078,96,0.0598803195385864,graduate,Business,27000.0,0.4187272727272727,-0.299836561735764,1,0,1,1
26174,22,F,White,23000,695,0.124,62,0.0725423339255437,graduate,STEM,43000.0,0.30363636363636365,-0.5668716434701606,1,0,1,1
26175,27,M,White,31000,651,0.414,76,0.0206891202622854,graduate,Business,33000.0,-0.38836363636363624,-0.6366330795110611,1,0,1,1
26176,24,F,Other,21000,486,0.105,76,0.0206891202622854,undergrad,Arts,33000.0,-0.7803636363636363,-1.028633079511061,0,0,1,0
26177,22,F,White,17000,698,0.365,76,0.0206891202622854,graduate,STEM,27000.0,-0.10345454545454541,-0.3517239886019702,1,0,1,1
26178,29,F,White,38000,850,0.094,1,0.0633813776097611,graduate,STEM,37000.0,1.1172727272727274,0.3566961959555941,1,0,1,1
26179,31,F,White,14000,467,0.186,96,0.0598803195385864,undergrad,Business,66000.0,-0.9534545454545454,-1.6720183799175823,0,0,0,0
26180,22,F,White,5500,392,0.245,148,0.0975494628796399,undergrad,Arts,69000.0,-1.5951818181818185,-2.7657753727374974,0,0,0,0
26181,22,F,White,2500,560,0.289,135,0.0452137813055003,undergrad,Arts,37000.0,-0.9902727272727272,-1.5328381029387308,0,0,0,0
26182,19,M,White,45000,668,0.25,206,0.0750822455019085,graduate,Arts,51000.0,-0.21454545454545457,-1.1155324005683567,1,0,1,1
26183,24,F,Other,26000,539,0.117,68,0.0875786003731616,graduate,Law,64000.0,-0.1316363636363636,-1.1825795681143028,1,0,1,1
26184,19,F,White,6000,635,0.376,205,0.0159789019923045,undergrad,Arts,34000.0,-0.8705454545454545,-1.0622922784531086,1,1,1,0
26185,22,F,White,1500,781,0.105,62,0.0725423339255437,undergrad,Business,37000.0,0.37536363636363634,-0.495144370742888,1,0,1,1
26186,19,M,White,21000,475,0.541,244,0.0401675232474372,graduate,STEM,36000.0,-1.2423636363636368,-1.7243739153328832,1,1,0,0
26187,24,M,Other,26000,506,0.17,76,0.0206891202622854,undergrad,Business,18000.0,-0.6076363636363638,-0.8559058067837886,0,0,1,0
26188,22,M,White,14000,719,0.125,25,0.0454556038190779,graduate,STEM,14000.0,0.4349090909090909,-0.11055815491984389,1,0,1,1
26189,22,F,White,1500,461,0.296,25,0.0454556038190779,undergrad,Business,20000.0,-1.1702727272727271,-1.715739973101662,0,0,0,0
26190,23,M,Asian,4500,571,0.219,25,0.0454556038190779,undergrad,Arts,33000.0,-0.7982727272727272,-1.3437399731016622,0,0,0,0
26191,21,M,White,5500,529,0.349,205,0.0159789019923045,undergrad,Arts,29000.0,-1.205,-1.3967468239076541,0,0,0,0
26192,20,M,White,4500,602,0.147,124,0.3590904470954283,undergrad,Arts,36000.0,-0.5415454545454546,-4.850630819690594,0,0,0,0
26193,19,M,White,19000,677,0.44,191,0.02155648408881,graduate,Law,73000.0,-0.31781818181818183,-0.5764959908839018,1,0,1,1
26194,24,F,Black,21000,573,0.311,76,0.0206891202622854,undergrad,Business,55000.0,-0.776,-1.0242694431474249,0,0,1,0
26195,33,F,White,28000,850,0.152,123,0.0184661476241641,undergrad,Arts,56000.0,0.3912727272727273,0.1696789557827581,1,0,1,1
26196,19,F,White,3000,632,0.208,229,0.0845744546441171,undergrad,Business,31000.0,-0.3634545454545455,-1.3783480011839506,1,0,0,1
26197,22,M,White,8000,428,0.112,135,0.0452137813055003,undergrad,Arts,81000.0,-1.1832727272727275,-1.725838102938731,0,0,0,0
26198,20,F,Black,37000,466,0.373,135,0.0452137813055003,graduate,STEM,28000.0,-0.8430909090909091,-1.3856562847569127,0,0,0,0
26199,26,F,White,18000,672,0.102,135,0.0452137813055003,undergrad,Arts,37000.0,-0.11599999999999999,-0.6585653756660036,0,0,1,1
26200,19,M,White,20000,584,0.235,135,0.0452137813055003,graduate,Arts,39000.0,-0.5399999999999999,-1.0825653756660034,1,0,1,0
26201,20,F,Other,18000,759,0.065,135,0.0452137813055003,graduate,Arts,22000.0,0.4243636363636364,-0.11820173930236721,1,0,1,1
26202,35,F,White,40000,300,0.147,135,0.0452137813055003,graduate,Business,66000.0,-1.1767272727272728,-1.7192926483932764,0,0,0,0
26203,32,F,Asian,16000,694,0.118,76,0.0206891202622854,undergrad,Arts,64000.0,-0.18,-0.42826944314742477,1,0,1,1
26204,30,F,Black,26000,758,0.39,19,0.0682581446813445,undergrad,Business,40000.0,-0.13127272727272732,-0.9503704634488613,1,0,1,1
26205,34,M,White,34000,813,0.256,110,0.1297935402004485,undergrad,Arts,22000.0,0.18472727272727277,-1.372795209678109,1,0,0,1
26206,25,F,White,15000,569,0.183,240,0.0548293586829537,graduate,Business,94000.0,-0.42054545454545456,-1.078497758740899,1,0,1,1
26207,25,F,White,39000,512,0.132,76,0.0206891202622854,undergrad,Arts,32000.0,-0.6318181818181818,-0.8800876249656067,0,0,1,0
26208,19,M,White,2000,577,0.15,173,0.3498606334896493,undergrad,STEM,72000.0,-0.4534545454545454,-4.651782147330337,0,0,0,0
26209,26,M,Black,36000,497,0.076,86,0.1141983907020081,graduate,STEM,10000.0,-0.14236363636363641,-1.5127443247877337,0,0,0,1
26210,24,F,Asian,20000,542,0.157,123,0.0184661476241641,undergrad,Arts,15000.0,-0.6867272727272726,-0.9083210442172418,0,0,1,0
26211,25,F,Black,27000,671,0.509,104,0.0834136145138897,graduate,Business,27000.0,-0.5296363636363636,-1.53059973780304,1,0,0,0
26212,19,F,White,3000,741,0.147,135,0.0452137813055003,undergrad,Arts,69000.0,-0.14509090909090905,-0.6876562847569127,1,0,1,1
26213,28,F,White,16000,608,0.474,229,0.0845744546441171,undergrad,Business,26000.0,-0.9047272727272727,-1.9196207284566777,1,0,0,0
26214,21,M,Black,5000,625,0.24,112,0.1324079841540636,undergrad,Arts,27000.0,-0.6409090909090909,-2.2298049007578538,0,0,0,0
26215,28,F,Black,32000,726,0.079,130,0.0737830316203467,undergrad,Arts,38000.0,0.2103636363636364,-0.675032743080524,0,0,1,1
26216,26,F,White,24000,351,0.073,208,0.0767749092677866,undergrad,STEM,28000.0,-0.8892727272727272,-1.8105716384861665,0,0,0,0
