applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,approved,low_risk_terms
8675,CommunityCollege,0.12,White,26,M,Non-US,15000,478,0.25,undergrad,Business,21000.0,-0.9354545454545454,-1.1514545454545455,0,0,0,0
8676,UVA,0.035,Black,29,F,Non-US,15000,767,0.375,undergrad,Arts,55000.0,-0.6845454545454546,-0.7475454545454546,0,0,0,0
8677,UVA,0.035,White,19,F,Non-US,7000,850,0.081,undergrad,Arts,38000.0,0.5072727272727273,0.4442727272727273,1,0,1,1
8678,StateU,0.065,White,21,M,Non-US,3000,749,0.247,undergrad,Arts,32000.0,-0.21600000000000003,-0.333,0,0,1,1
8679,StateU,0.065,White,29,M,Non-US,16000,659,0.337,graduate,Law,51000.0,0.004727272727272691,-0.11227272727272732,0,0,1,1
8680,StateU,0.065,White,22,F,US Person,3000,571,0.304,undergrad,Business,71000.0,-0.8772727272727272,-0.9942727272727272,0,0,0,0
8681,CommunityCollege,0.12,White,19,F,Non-US,19000,769,0.125,graduate,STEM,24000.0,0.6467272727272728,0.43072727272727285,1,0,1,1
8682,StateU,0.065,Asian,27,F,Non-US,21000,600,0.189,undergrad,Arts,14000.0,-0.3838181818181817,-0.5008181818181817,0,0,1,0
8683,ForProfit1,0.25,Black,27,M,Non-US,35000,783,0.193,undergrad,Arts,51000.0,-0.14236363636363641,-0.5923636363636364,0,0,1,0
8684,ForProfit2,0.3,Black,22,M,Non-US,10000,677,0.193,graduate,Business,37000.0,-0.22781818181818186,-0.767818181818182,0,0,0,0
8685,CommunityCollege,0.12,White,25,F,Non-US,15000,545,0.236,graduate,Arts,24000.0,-0.7138181818181818,-0.9298181818181818,0,0,0,0
8686,StateU,0.065,Other,21,M,Non-US,7000,833,0.271,undergrad,Arts,101000.0,-0.08454545454545463,-0.20154545454545464,0,0,1,1
8687,StateU,0.065,White,30,F,Non-US,35000,850,0.238,undergrad,Business,20000.0,0.5612727272727273,0.44427272727272726,1,0,1,1
8688,UVA,0.035,White,26,M,Non-US,31000,677,0.23,graduate,Arts,14000.0,-0.12581818181818183,-0.18881818181818183,0,0,1,1
8689,CommunityCollege,0.12,White,26,M,Non-US,45000,536,0.171,undergrad,Business,22000.0,-0.38654545454545464,-0.6025454545454546,0,0,1,0
8690,ForProfit2,0.3,White,19,F,US Person,26000,519,0.116,graduate,STEM,15000.0,-0.20236363636363636,-0.7423636363636363,0,0,0,0
8691,CommunityCollege,0.12,White,20,M,Non-US,6500,545,0.102,undergrad,Arts,19000.0,-0.6468181818181817,-0.8628181818181817,0,0,0,0
8692,CommunityCollege,0.12,Other,30,F,Non-US,10000,608,0.105,undergrad,Arts,22000.0,-0.4527272727272727,-0.6687272727272727,0,0,1,0
8693,CommunityCollege,0.12,Other,25,M,Non-US,24000,697,0.132,undergrad,Arts,39000.0,-0.0990909090909091,-0.3150909090909091,0,0,1,1
8694,ForProfit1,0.25,Black,28,F,Non-US,33000,811,0.049,undergrad,Arts,33000.0,0.33545454545454556,-0.11454545454545445,0,0,1,1
8695,CommunityCollege,0.12,White,25,M,Non-US,28000,637,0.242,undergrad,Arts,17000.0,-0.46327272727272717,-0.6792727272727271,0,0,1,0
8696,CommunityCollege,0.12,Black,19,F,Non-US,6500,762,0.229,undergrad,Arts,85000.0,-0.46172727272727276,-0.6777272727272727,0,0,1,0
8697,StateU,0.065,White,23,M,US Person,3500,677,0.25,undergrad,Arts,70000.0,-0.5808181818181818,-0.6978181818181818,0,0,0,0
8698,CommunityCollege,0.12,White,19,M,Non-US,34000,850,0.094,graduate,Law,63000.0,1.0932727272727274,0.8772727272727274,1,0,1,1
8699,StateU,0.065,White,21,F,Non-US,6000,482,0.479,undergrad,STEM,49000.0,-1.4329090909090911,-1.5499090909090911,0,0,0,0
8700,ForProfit2,0.3,White,23,M,Non-US,7000,570,0.048,undergrad,Business,13000.0,-0.24490909090909088,-0.7849090909090909,0,0,0,0
8701,StateU,0.065,White,22,M,Non-US,3000,749,0.076,undergrad,Arts,115000.0,0.025999999999999968,-0.09100000000000004,1,1,1,1
8702,CommunityCollege,0.12,Other,21,M,Non-US,3500,666,0.154,undergrad,Arts,12000.0,-0.37881818181818183,-0.5948181818181818,0,0,1,0
8703,CommunityCollege,0.12,White,22,M,Non-US,18000,518,0.152,graduate,Arts,21000.0,-0.626,-0.842,0,0,0,0
8704,CommunityCollege,0.12,Black,21,F,US Person,7500,722,0.344,undergrad,Arts,30000.0,-0.7311818181818182,-0.9471818181818181,0,0,0,0
8705,StateU,0.065,White,29,F,Non-US,27000,850,0.131,graduate,Business,25000.0,0.8772727272727273,0.7602727272727273,1,0,1,1
8706,CommunityCollege,0.12,Asian,21,M,Non-US,5500,819,0.21,undergrad,Arts,18000.0,0.27754545454545454,0.06154545454545454,1,1,1,1
8707,ForProfit2,0.3,White,19,F,Non-US,4500,483,0.339,undergrad,Business,21000.0,-1.1582727272727273,-1.6982727272727274,0,0,0,0
8708,StateU,0.065,White,26,M,Non-US,20000,599,0.2,undergrad,Arts,59000.0,-0.6654545454545454,-0.7824545454545454,0,0,0,0
8709,CommunityCollege,0.12,White,26,M,Non-US,25000,574,0.306,undergrad,STEM,29000.0,-0.5383636363636364,-0.7543636363636363,0,0,0,0
8710,ForProfit2,0.3,White,25,F,US Person,14000,730,0.087,undergrad,Arts,22000.0,0.10090909090909092,-0.4390909090909091,0,0,1,1
8711,ForProfit2,0.3,White,19,F,Non-US,31000,626,0.17,graduate,STEM,25000.0,0.1087272727272727,-0.43127272727272736,0,0,1,1
8712,ForProfit1,0.25,White,29,F,US Person,33000,790,0.273,undergrad,Business,65000.0,0.161090909090909,-0.288909090909091,1,0,1,1
8713,CommunityCollege,0.12,Black,23,F,Non-US,4500,596,0.257,undergrad,Arts,57000.0,-1.1333636363636361,-1.349363636363636,0,0,0,0
8714,CommunityCollege,0.12,White,19,M,US Person,2000,845,0.478,undergrad,Business,51000.0,-0.23490909090909082,-0.4509090909090908,0,0,1,0
8715,ForProfit1,0.25,Black,27,M,Non-US,45000,734,0.233,undergrad,STEM,54000.0,-0.04054545454545452,-0.4905454545454545,0,0,1,0
8716,UVA,0.035,Black,32,M,Non-US,31000,706,0.124,undergrad,Arts,17000.0,-0.20836363636363636,-0.27136363636363636,0,0,1,1
8717,CommunityCollege,0.12,White,19,M,Non-US,2000,789,0.217,undergrad,Arts,56000.0,-0.11654545454545452,-0.33254545454545453,0,0,1,1
8718,CommunityCollege,0.12,Black,19,M,Non-US,13000,678,0.153,graduate,Law,91000.0,-0.026181818181818195,-0.2421818181818182,0,0,1,1
8719,ForProfit1,0.25,White,25,F,Non-US,12000,850,0.31,undergrad,Business,21000.0,0.27927272727272734,-0.17072727272727267,0,0,1,1
8720,StateU,0.065,White,22,M,Non-US,8000,610,0.307,undergrad,Business,7000.0,-0.6114545454545454,-0.7284545454545454,0,0,0,0
8721,StateU,0.065,White,25,M,Non-US,14000,669,0.206,undergrad,STEM,63000.0,-0.15890909090909083,-0.2759090909090908,0,0,1,1
8722,StateU,0.065,White,24,F,Non-US,19000,571,0.214,undergrad,Business,48000.0,-0.6012727272727273,-0.7182727272727273,0,0,0,0
8723,CommunityCollege,0.12,Black,23,M,Non-US,7000,850,0.117,undergrad,Arts,51000.0,0.08527272727272739,-0.1307272727272726,0,0,1,1
8724,ForProfit2,0.3,White,26,M,Non-US,35000,451,0.137,undergrad,Business,28000.0,-0.6876363636363637,-1.2276363636363636,0,0,0,0
8725,UVA,0.035,Black,20,F,Non-US,6000,789,0.21,undergrad,STEM,24000.0,0.07145454545454555,0.008454545454545534,0,0,1,1
8726,CommunityCollege,0.12,White,19,M,Non-US,4000,452,0.232,undergrad,Business,23000.0,-1.0599999999999998,-1.2759999999999998,0,0,0,0
8727,CommunityCollege,0.12,Other,33,M,US Person,34000,481,0.144,undergrad,Arts,27000.0,-0.8485454545454546,-1.0645454545454547,0,0,0,0
8728,CommunityCollege,0.12,White,21,F,US Person,7000,531,0.079,undergrad,STEM,64000.0,-0.4487272727272727,-0.6647272727272727,0,0,1,0
8729,ForProfit1,0.25,Other,27,M,Non-US,25000,640,0.093,undergrad,Arts,23000.0,-0.22236363636363637,-0.6723636363636364,0,0,1,0
8730,StateU,0.065,White,20,M,US Person,6500,567,0.115,undergrad,Business,17000.0,-0.39281818181818184,-0.5098181818181818,0,0,1,0
8731,CommunityCollege,0.12,White,28,M,Non-US,11000,547,0.24,graduate,Business,35000.0,-0.5385454545454544,-0.7545454545454544,0,0,0,0
8732,UVA,0.035,Asian,19,M,Non-US,3000,555,0.474,undergrad,Business,36000.0,-1.0254545454545454,-1.0884545454545453,0,0,0,0
8733,CommunityCollege,0.12,White,19,M,Non-US,5000,540,0.151,undergrad,STEM,53000.0,-0.5719999999999998,-0.7879999999999998,0,0,0,0
8734,CommunityCollege,0.12,White,31,F,Non-US,47000,654,0.176,graduate,Arts,17000.0,-0.005454545454545434,-0.22145454545454543,0,0,1,1
8735,ForProfit2,0.3,White,31,F,US Person,41000,651,0.287,undergrad,Arts,32000.0,-0.4243636363636363,-0.9643636363636363,0,0,0,0
8736,ForProfit2,0.3,White,34,M,Non-US,18000,558,0.066,undergrad,Arts,159000.0,-0.5585454545454546,-1.0985454545454547,0,0,0,0
8737,ForProfit1,0.25,Black,33,F,Non-US,18000,600,0.354,undergrad,Arts,60000.0,-1.231818181818182,-1.6818181818181819,0,0,0,0
8738,UVA,0.035,White,31,F,Non-US,11000,502,0.149,undergrad,Business,64000.0,-0.7701818181818181,-0.8331818181818181,0,0,0,0
8739,UVA,0.035,White,24,F,US Person,15000,658,0.075,undergrad,Arts,28000.0,-0.13090909090909092,-0.19390909090909092,0,0,1,1
8740,StateU,0.065,Other,19,M,Non-US,3000,635,0.063,undergrad,Business,49000.0,-0.21254545454545454,-0.32954545454545453,0,0,1,1
8741,StateU,0.065,White,23,F,Non-US,3000,755,0.054,undergrad,Arts,21000.0,0.19181818181818186,0.07481818181818185,0,0,1,1
8742,ForProfit2,0.3,White,32,F,Non-US,31000,599,0.22,undergrad,Business,80000.0,-0.43945454545454554,-0.9794545454545456,0,0,0,0
8743,CommunityCollege,0.12,White,26,F,Non-US,37000,593,0.191,undergrad,Arts,24000.0,-0.4672727272727273,-0.6832727272727273,0,0,1,0
8744,CommunityCollege,0.12,Other,26,F,Non-US,20000,654,0.218,graduate,Business,45000.0,-0.2014545454545455,-0.4174545454545455,0,0,1,1
8745,CommunityCollege,0.12,Black,19,F,Non-US,2500,755,0.058,undergrad,STEM,30000.0,0.23081818181818187,0.01481818181818187,1,1,1,1
8746,CommunityCollege,0.12,Black,29,F,Non-US,25000,456,0.12,undergrad,Arts,13000.0,-1.1454545454545455,-1.3614545454545455,0,0,0,0
8747,ForProfit1,0.25,White,27,M,Non-US,37000,793,0.113,undergrad,Arts,49000.0,0.31600000000000006,-0.13399999999999995,1,1,1,1
8748,CommunityCollege,0.12,Asian,25,F,Non-US,23000,300,0.082,undergrad,Business,40000.0,-1.0487272727272727,-1.2647272727272727,0,0,0,0
8749,StateU,0.065,White,19,M,Non-US,4000,694,0.242,undergrad,Arts,59000.0,-0.4999999999999999,-0.6169999999999999,0,0,1,0
8750,CommunityCollege,0.12,White,19,F,US Person,11000,739,0.08,graduate,STEM,116000.0,0.4796363636363636,0.26363636363636356,1,0,1,1
8751,StateU,0.065,Black,28,F,Non-US,12000,658,0.203,graduate,STEM,46000.0,-0.3049090909090909,-0.4219090909090909,0,0,1,1
8752,StateU,0.065,White,19,F,Non-US,7500,765,0.143,undergrad,Arts,41000.0,-0.02281818181818185,-0.13981818181818184,0,0,1,1
8753,UVA,0.035,White,19,M,Non-US,5000,639,0.109,undergrad,Business,27000.0,-0.128,-0.191,0,0,1,1
8754,ForProfit2,0.3,White,23,F,US Person,2500,521,0.233,undergrad,Arts,61000.0,-1.1200909090909092,-1.6600909090909093,0,0,0,0
8755,CommunityCollege,0.12,White,27,M,Non-US,11000,850,0.061,undergrad,STEM,27000.0,0.8712727272727272,0.6552727272727272,1,1,1,1
8756,UVA,0.035,White,21,M,Non-US,1000,494,0.11,undergrad,STEM,45000.0,-0.6812727272727273,-0.7442727272727273,0,0,0,0
8757,StateU,0.065,Asian,22,M,Non-US,4500,721,0.076,undergrad,STEM,13000.0,0.48318181818181816,0.36618181818181816,1,0,1,1
8758,CommunityCollege,0.12,White,19,M,Non-US,4000,660,0.198,undergrad,STEM,28000.0,-0.1356363636363636,-0.35163636363636364,0,0,1,1
8759,CommunityCollege,0.12,White,19,M,Non-US,4000,824,0.132,undergrad,STEM,17000.0,0.5927272727272728,0.3767272727272728,1,0,1,1
8760,CommunityCollege,0.12,White,19,M,Non-US,5000,624,0.134,undergrad,STEM,39000.0,-0.13254545454545452,-0.3485454545454545,0,0,1,1
8761,StateU,0.065,White,24,F,Non-US,31000,695,0.298,graduate,Business,181000.0,-0.09636363636363635,-0.21336363636363637,0,0,1,1
8762,StateU,0.065,White,24,M,Non-US,29000,850,0.145,graduate,Law,17000.0,1.0612727272727274,0.9442727272727274,1,0,1,1
8763,CommunityCollege,0.12,White,28,M,Non-US,25000,850,0.071,undergrad,Arts,32000.0,0.6352727272727273,0.41927272727272735,1,0,1,1
8764,ForProfit1,0.25,White,30,F,Non-US,16000,800,0.293,graduate,Law,35000.0,0.7054545454545454,0.25545454545454543,1,1,1,1
8765,StateU,0.065,White,19,F,Non-US,3500,705,0.361,undergrad,Arts,16000.0,-0.601,-0.718,0,0,0,0
8766,UVA,0.035,White,23,M,US Person,1500,603,0.127,undergrad,Business,65000.0,-0.4159090909090909,-0.4789090909090909,0,0,1,0
8767,StateU,0.065,Black,29,M,Non-US,19000,531,0.431,undergrad,STEM,35000.0,-1.2307272727272727,-1.3477272727272727,0,0,0,0
8768,CommunityCollege,0.12,Black,26,M,Non-US,11000,570,0.149,undergrad,STEM,28000.0,-0.5729090909090908,-0.7889090909090908,0,0,0,0
8769,CommunityCollege,0.12,Other,23,F,Non-US,2000,636,0.099,undergrad,Arts,36000.0,-0.3869090909090909,-0.602909090909091,0,0,1,0
8770,StateU,0.065,White,27,M,US Person,40000,505,0.4,undergrad,Business,8000.0,-0.9872727272727272,-1.1042727272727273,0,0,0,0
8771,StateU,0.065,Other,19,F,US Person,10000,753,0.294,graduate,STEM,90000.0,0.0465454545454546,-0.07045454545454541,0,0,1,1
8772,CommunityCollege,0.12,Black,25,F,Non-US,22000,523,0.215,undergrad,STEM,74000.0,-0.9098181818181819,-1.1258181818181818,0,0,0,0
8773,ForProfit1,0.25,Black,26,F,US Person,20000,725,0.196,graduate,Arts,43000.0,-0.2992727272727273,-0.7492727272727273,0,0,0,0
8774,ForProfit2,0.3,White,19,F,Non-US,17000,466,0.271,graduate,Business,71000.0,-0.9590909090909091,-1.499090909090909,0,0,0,0
8775,UVA,0.035,White,25,M,US Person,23000,591,0.256,undergrad,Business,26000.0,-0.4885454545454546,-0.5515454545454547,0,0,1,0
8776,CommunityCollege,0.12,White,27,M,Non-US,31000,652,0.45,undergrad,Arts,31000.0,-0.8067272727272726,-1.0227272727272727,0,0,0,0
8777,ForProfit1,0.25,Other,22,M,US Person,2500,552,0.055,undergrad,Business,12000.0,-0.4013636363636363,-0.8513636363636363,0,0,0,0
8778,CommunityCollege,0.12,White,19,F,Non-US,14000,665,0.151,graduate,Business,21000.0,0.08654545454545454,-0.12945454545454546,0,0,1,1
8779,CommunityCollege,0.12,Other,19,F,Non-US,4000,631,0.118,undergrad,STEM,45000.0,-0.231090909090909,-0.447090909090909,0,0,1,0
8780,CommunityCollege,0.12,White,24,F,US Person,32000,791,0.202,graduate,STEM,52000.0,0.5507272727272727,0.33472727272727276,1,0,1,1
8781,UVA,0.035,Black,24,M,Non-US,21000,499,0.105,graduate,Business,52000.0,-0.733090909090909,-0.7960909090909091,0,0,0,0
8782,ForProfit1,0.25,White,26,M,Non-US,11000,693,0.093,graduate,Arts,9000.0,0.08636363636363636,-0.36363636363636365,0,0,1,1
8783,ForProfit2,0.3,White,30,M,Non-US,25000,816,0.357,graduate,Business,162000.0,0.18963636363636366,-0.3503636363636364,1,1,1,1
8784,UVA,0.035,White,19,F,Non-US,4000,774,0.206,undergrad,Arts,18000.0,-0.03709090909090906,-0.10009090909090908,0,0,1,1
8785,ForProfit1,0.25,White,19,F,Non-US,4000,770,0.134,undergrad,Arts,25000.0,0.09236363636363631,-0.3576363636363637,0,0,1,1
8786,UVA,0.035,White,19,F,Non-US,7000,850,0.23,undergrad,Arts,24000.0,0.20927272727272725,0.14627272727272722,0,0,1,1
8787,ForProfit1,0.25,White,26,M,US Person,56000,309,0.307,graduate,STEM,194000.0,-1.2680000000000002,-1.7180000000000002,0,0,0,0
8788,StateU,0.065,Other,26,F,Non-US,12000,488,0.133,undergrad,STEM,48000.0,-0.733090909090909,-0.850090909090909,0,0,0,0
8789,UVA,0.035,White,30,M,Non-US,47000,850,0.076,undergrad,Arts,71000.0,0.6572727272727273,0.5942727272727273,1,0,1,1
8790,StateU,0.065,White,24,F,Non-US,23000,581,0.382,graduate,Arts,41000.0,-0.9269090909090909,-1.043909090909091,0,0,0,0
8791,StateU,0.065,White,25,M,Non-US,24000,515,0.179,graduate,Business,76000.0,-0.5549090909090908,-0.6719090909090908,0,0,1,0
8792,UVA,0.035,Other,27,F,Non-US,39000,480,0.136,undergrad,Business,10000.0,-0.6061818181818183,-0.6691818181818183,0,0,1,0
8793,CommunityCollege,0.12,Black,25,F,US Person,25000,623,0.252,undergrad,Arts,18000.0,-0.8021818181818181,-1.018181818181818,0,0,0,0
8794,StateU,0.065,White,19,M,Non-US,5500,590,0.38,undergrad,Business,41000.0,-0.9451818181818182,-1.0621818181818183,0,0,0,0
8795,StateU,0.065,Other,24,M,US Person,19000,566,0.164,undergrad,Arts,95000.0,-0.7694545454545455,-0.8864545454545455,0,0,0,0
8796,ForProfit2,0.3,Other,29,F,Non-US,20000,695,0.309,graduate,Law,156000.0,0.16563636363636364,-0.3743636363636364,0,0,1,1
8797,StateU,0.065,White,23,F,Non-US,40000,579,0.239,graduate,Arts,65000.0,-0.5461818181818181,-0.6631818181818181,0,0,1,0
8798,StateU,0.065,White,24,M,Non-US,51000,544,0.122,undergrad,Business,28000.0,-0.2234545454545455,-0.3404545454545455,0,0,1,1
8799,ForProfit1,0.25,White,19,F,Non-US,2500,459,0.499,undergrad,Arts,25000.0,-1.7775454545454548,-2.2275454545454547,0,0,0,0
8800,ForProfit2,0.3,Black,20,M,Non-US,5500,646,0.09,undergrad,Arts,43000.0,-0.6115454545454545,-1.1515454545454546,0,0,0,0
8801,UVA,0.035,White,19,M,US Person,7000,440,0.194,undergrad,Arts,34000.0,-1.2096363636363636,-1.2726363636363636,0,0,0,0
8802,StateU,0.065,White,20,F,Non-US,5500,451,0.186,undergrad,Business,28000.0,-0.9626363636363636,-1.0796363636363637,0,0,0,0
8803,StateU,0.065,White,19,M,Non-US,4000,573,0.234,undergrad,Business,30000.0,-0.624,-0.741,0,0,0,0
8804,UVA,0.035,White,24,F,Non-US,27000,703,0.172,undergrad,Arts,43000.0,-0.18927272727272726,-0.25227272727272726,0,0,1,1
8805,ForProfit1,0.25,Black,26,M,Non-US,13000,776,0.371,undergrad,Arts,20000.0,-0.5558181818181818,-1.0058181818181817,0,0,0,0
8806,CommunityCollege,0.12,White,27,M,Non-US,13000,693,0.197,undergrad,Business,64000.0,-0.15963636363636366,-0.37563636363636366,0,0,1,1
8807,CommunityCollege,0.12,White,29,M,Non-US,27000,848,0.121,undergrad,Business,22000.0,0.74,0.524,1,0,1,1
8808,UVA,0.035,White,25,F,Non-US,42000,814,0.098,undergrad,STEM,62000.0,0.7523636363636363,0.6893636363636363,1,0,1,1
8809,CommunityCollege,0.12,White,19,M,Non-US,6500,362,0.036,undergrad,Business,21000.0,-0.9802727272727275,-1.1962727272727276,0,0,0,0
8810,CommunityCollege,0.12,White,27,F,Non-US,32000,379,0.121,undergrad,Arts,32000.0,-1.1354545454545455,-1.3514545454545455,0,0,0,0
8811,CommunityCollege,0.12,Black,32,M,Non-US,35000,408,0.106,undergrad,Arts,28000.0,-1.2320000000000002,-1.4480000000000002,0,0,0,0
8812,ForProfit1,0.25,White,28,M,Non-US,22000,850,0.369,undergrad,Business,27000.0,0.22127272727272732,-0.2287272727272727,0,0,1,1
8813,ForProfit1,0.25,Other,23,M,Non-US,2000,580,0.079,undergrad,Arts,113000.0,-0.6505454545454545,-1.1005454545454545,0,0,0,0
8814,StateU,0.065,Other,19,M,Non-US,2500,577,0.262,undergrad,Arts,24000.0,-0.9244545454545454,-1.0414545454545454,0,0,0,0
8815,CommunityCollege,0.12,Asian,22,F,Non-US,35000,579,0.111,graduate,STEM,40000.0,0.2298181818181818,0.013818181818181813,0,0,1,1
8816,StateU,0.065,White,26,F,Non-US,10000,614,0.299,graduate,STEM,28000.0,-0.31890909090909086,-0.43590909090909086,0,0,1,1
8817,CommunityCollege,0.12,White,28,M,Non-US,10000,790,0.173,graduate,Arts,103000.0,0.17309090909090905,-0.04290909090909095,0,0,1,1
8818,StateU,0.065,White,21,M,US Person,2000,659,0.221,undergrad,Arts,20000.0,-0.4972727272727273,-0.6142727272727273,0,0,1,0
8819,StateU,0.065,Other,31,M,Non-US,39000,834,0.319,undergrad,Business,30000.0,0.31509090909090903,0.19809090909090904,0,0,1,1
8820,CommunityCollege,0.12,White,19,M,Non-US,24000,626,0.302,graduate,Business,63000.0,-0.3972727272727272,-0.6132727272727272,0,0,1,0
8821,StateU,0.065,White,19,F,Non-US,6500,633,0.45,undergrad,Arts,23000.0,-1.0228181818181818,-1.1398181818181818,0,0,0,0
8822,StateU,0.065,Black,21,M,Non-US,5500,648,0.069,undergrad,STEM,23000.0,-0.16227272727272726,-0.2792727272727273,0,0,1,1
8823,ForProfit1,0.25,Other,24,F,Non-US,27000,829,0.303,undergrad,STEM,63000.0,0.2569090909090909,-0.1930909090909091,1,1,1,1
8824,CommunityCollege,0.12,Asian,22,F,Non-US,5500,705,0.065,undergrad,Arts,16000.0,0.153,-0.063,0,0,1,1
8825,StateU,0.065,Black,29,F,Non-US,11000,777,0.099,undergrad,Arts,47000.0,-0.12018181818181822,-0.23718181818181822,0,0,1,1
8826,CommunityCollege,0.12,White,23,M,Non-US,7000,756,0.109,undergrad,Arts,25000.0,0.10945454545454544,-0.10654545454545455,0,0,1,1
8827,StateU,0.065,Black,19,M,Non-US,5500,639,0.073,undergrad,Arts,28000.0,-0.503,-0.62,0,0,1,0
8828,CommunityCollege,0.12,White,19,F,Non-US,3500,683,0.104,undergrad,Arts,80000.0,-0.267,-0.483,0,0,1,0
8829,ForProfit2,0.3,White,20,F,Non-US,3500,696,0.06,undergrad,Business,29000.0,0.1682727272727273,-0.37172727272727274,0,0,1,1
8830,CommunityCollege,0.12,White,26,M,Non-US,35000,573,0.13,graduate,Law,75000.0,0.21999999999999992,0.00399999999999992,0,0,1,1
8831,ForProfit2,0.3,Black,28,M,Non-US,19000,598,0.204,undergrad,Arts,15000.0,-0.8330909090909091,-1.3730909090909091,0,0,0,0
8832,CommunityCollege,0.12,Other,19,M,Non-US,4500,599,0.243,undergrad,Business,44000.0,-0.6944545454545454,-0.9104545454545454,0,0,0,0
8833,StateU,0.065,Asian,24,M,Non-US,21000,629,0.078,undergrad,Arts,32000.0,-0.056363636363636394,-0.1733636363636364,0,0,1,1
8834,ForProfit1,0.25,White,25,M,US Person,39000,504,0.27,undergrad,Arts,13000.0,-0.9369090909090908,-1.3869090909090909,0,0,0,0
8835,CommunityCollege,0.12,White,20,F,Non-US,14000,718,0.216,graduate,Business,44000.0,0.04927272727272729,-0.16672727272727272,0,0,1,1
8836,ForProfit1,0.25,Asian,34,M,Non-US,21000,705,0.086,graduate,Arts,36000.0,0.35400000000000004,-0.09599999999999997,0,0,1,1
8837,ForProfit1,0.25,White,20,M,Non-US,5500,659,0.032,undergrad,Arts,38000.0,-0.09827272727272728,-0.5482727272727272,0,0,1,0
8838,ForProfit1,0.25,Asian,19,M,US Person,7500,641,0.401,undergrad,Business,20000.0,-0.5397272727272727,-0.9897272727272728,0,0,0,0
8839,ForProfit2,0.3,White,27,M,Non-US,47000,445,0.179,graduate,STEM,33000.0,-0.4714545454545454,-1.0114545454545454,0,0,0,0
8840,CommunityCollege,0.12,White,24,F,US Person,17000,672,0.144,graduate,Arts,23000.0,-0.055999999999999966,-0.27199999999999996,0,0,1,1
8841,CommunityCollege,0.12,White,33,F,Non-US,45000,597,0.457,undergrad,Arts,114000.0,-1.0367272727272727,-1.2527272727272727,0,0,0,0
8842,StateU,0.065,White,25,F,Non-US,30000,700,0.282,undergrad,Business,34000.0,-0.10218181818181812,-0.21918181818181814,0,0,1,1
